response_id,customer_id,campaign_name,campaign_type,sent_date,delivered,opened,clicked,converted,unsubscribed
RESP002549,CUST00706,Summer Collection Launch,Email,2024-04-10,True,False,False,False,False
RESP002550,CUST00706,Spring Sale 2024,Social Media,2024-04-19,True,False,False,False,False
RESP002551,CUST00706,Welcome Series,Email,2024-10-25,True,False,False,False,False
RESP002552,CUST00706,New Year Promotion 2025,Email,2024-01-20,True,False,False,False,False
RESP002553,CUST00706,Black Friday 2024,Social Media,2024-07-11,True,False,False,False,False
RESP002554,CUST00707,Product Launch - Electronics,SMS,2024-01-04,True,False,False,False,False
RESP002555,CUST00707,Welcome Series,Push Notification,2024-03-08,True,True,False,False,False
RESP002556,CUST00707,Win-back Campaign Q3,Email,2023-05-07,True,False,False,False,False
RESP002557,CUST00708,Flash Sale Weekend,SMS,2025-04-16,True,False,False,False,False
RESP002558,CUST00708,Back to School 2024,Email,2025-08-18,True,False,False,False,False
RESP002559,CUST00708,Summer Collection Launch,SMS,2025-06-22,True,False,False,False,False
RESP002560,CUST00708,Product Launch - Electronics,Display Ads,2025-03-13,True,False,False,False,False
RESP002561,CUST00708,Win-back Campaign Q3,Email,2025-09-23,True,True,True,False,False
RESP002562,CUST00711,Product Launch - Electronics,SMS,2024-05-06,True,False,False,False,False
RESP002563,CUST00711,Win-back Campaign Q3,Display Ads,2023-07-07,True,False,False,False,False
RESP002564,CUST00712,Holiday Gift Guide 2024,Email,2025-02-14,True,False,False,False,False
RESP002565,CUST00712,Flash Sale Weekend,SMS,2024-01-07,True,True,False,False,False
RESP002566,CUST00712,Holiday Gift Guide 2024,SMS,2025-01-05,True,True,False,False,False
RESP002567,CUST00713,Flash Sale Weekend,Push Notification,2021-09-23,True,False,False,False,False
RESP002568,CUST00713,Loyalty Rewards Program,Email,2022-04-26,True,False,False,False,False
RESP002569,CUST00714,Summer Collection Launch,Display Ads,2020-12-20,True,False,False,False,False
RESP002570,CUST00714,Black Friday 2024,SMS,2022-05-30,True,False,False,False,False
RESP002571,CUST00714,Loyalty Rewards Program,Email,2021-01-28,True,True,False,False,False
RESP002572,CUST00715,Back to School 2024,Email,2025-02-25,True,False,False,False,False
RESP002573,CUST00715,Loyalty Rewards Program,Push Notification,2024-09-21,True,False,False,False,False
RESP002574,CUST00715,Win-back Campaign Q3,Email,2024-10-19,True,False,False,False,False
RESP002575,CUST00715,Flash Sale Weekend,Push Notification,2024-04-06,True,False,False,False,False
RESP002576,CUST00715,Back to School 2024,Email,2025-03-20,True,True,False,False,False
RESP002577,CUST00716,Flash Sale Weekend,Email,2024-02-11,True,True,False,False,False
RESP002578,CUST00716,Loyalty Rewards Program,Social Media,2024-11-11,True,True,False,False,False
RESP002579,CUST00716,Black Friday 2024,Email,2024-12-23,True,False,False,False,False
RESP002580,CUST00716,Customer Appreciation Week,Push Notification,2023-07-26,True,False,False,False,False
RESP002581,CUST00717,Welcome Series,Email,2024-01-08,True,False,False,False,False
RESP002582,CUST00717,Win-back Campaign Q3,Email,2022-09-26,True,False,False,False,False
RESP002583,CUST00717,Spring Sale 2024,Email,2022-09-11,True,False,False,False,False
RESP002584,CUST00718,Loyalty Rewards Program,Email,2022-12-19,True,True,False,False,False
RESP002585,CUST00718,Customer Appreciation Week,Social Media,2022-06-25,True,False,False,False,False
RESP002586,CUST00718,Summer Collection Launch,Email,2023-06-21,True,False,False,False,False
RESP002587,CUST00719,Welcome Series,SMS,2023-07-18,True,False,False,False,False
RESP002588,CUST00719,Back to School 2024,Push Notification,2023-06-23,True,False,False,False,False
RESP002589,CUST00719,Welcome Series,Email,2023-11-11,True,False,False,False,False
RESP002590,CUST00720,Flash Sale Weekend,Email,2021-10-07,True,True,True,False,False
RESP002591,CUST00720,Welcome Series,SMS,2022-12-02,True,True,True,False,False
RESP002592,CUST00721,Loyalty Rewards Program,SMS,2024-09-04,True,True,False,False,False
RESP002593,CUST00721,New Year Promotion 2025,Email,2024-11-01,True,True,False,False,False
RESP002594,CUST00722,Holiday Gift Guide 2024,Social Media,2024-03-12,True,False,False,False,False
RESP002595,CUST00722,Customer Appreciation Week,Push Notification,2025-02-05,True,False,False,False,False
RESP002596,CUST00722,Black Friday 2024,Social Media,2024-09-25,True,False,False,False,False
RESP002597,CUST00722,Holiday Gift Guide 2024,Email,2025-09-08,True,False,False,False,False
RESP002598,CUST00724,Product Launch - Electronics,Display Ads,2025-04-02,True,False,False,False,False
RESP002599,CUST00724,New Year Promotion 2025,Push Notification,2025-07-01,True,False,False,False,False
RESP002600,CUST00724,Win-back Campaign Q3,Email,2025-04-29,True,False,False,False,False
RESP002601,CUST00724,Product Launch - Electronics,SMS,2024-08-28,True,True,False,False,False
RESP002602,CUST00724,Spring Sale 2024,Push Notification,2025-04-16,True,True,False,False,False
RESP002603,CUST00724,Loyalty Rewards Program,Email,2025-10-07,True,False,False,False,False
RESP002604,CUST00725,Back to School 2024,Push Notification,2024-04-01,True,False,False,False,False
RESP002605,CUST00725,Loyalty Rewards Program,Social Media,2023-05-16,True,False,False,False,False
RESP002606,CUST00725,Product Launch - Electronics,Email,2024-03-26,True,False,False,False,False
RESP002607,CUST00726,Holiday Gift Guide 2024,Email,2022-07-07,True,True,False,False,False
RESP002608,CUST00726,Spring Sale 2024,Email,2022-03-22,True,False,False,False,False
RESP002609,CUST00726,Black Friday 2024,Email,2022-12-20,True,True,False,False,False
RESP002610,CUST00726,Summer Collection Launch,Social Media,2022-03-16,True,False,False,False,False
RESP002611,CUST00726,Welcome Series,Email,2023-04-09,True,False,False,False,False
RESP002612,CUST00726,Welcome Series,Display Ads,2023-05-09,True,False,False,False,False
RESP002613,CUST00727,Summer Collection Launch,Email,2023-03-11,True,True,False,False,False
RESP002614,CUST00727,Product Launch - Electronics,Email,2022-08-01,True,False,False,False,False
RESP002615,CUST00728,New Year Promotion 2025,Email,2025-06-06,True,False,False,False,False
RESP002616,CUST00728,Flash Sale Weekend,SMS,2025-05-07,True,True,True,False,False
RESP002617,CUST00728,Holiday Gift Guide 2024,Push Notification,2024-03-22,False,False,False,False,False
RESP002618,CUST00728,Spring Sale 2024,Email,2024-08-30,True,False,False,False,False
RESP002619,CUST00728,Welcome Series,Email,2025-05-28,True,False,False,False,False
RESP002620,CUST00728,Spring Sale 2024,Email,2024-11-28,True,True,False,False,False
RESP002621,CUST00729,Holiday Gift Guide 2024,Push Notification,2024-08-05,True,False,False,False,False
RESP002622,CUST00729,Spring Sale 2024,Email,2025-10-12,True,False,False,False,False
RESP002623,CUST00729,Flash Sale Weekend,Email,2025-08-09,True,False,False,False,False
RESP002624,CUST00730,Black Friday 2024,Email,2022-12-14,True,False,False,False,False
RESP002625,CUST00730,Product Launch - Electronics,Push Notification,2022-01-05,True,True,False,False,False
RESP002626,CUST00730,Win-back Campaign Q3,Email,2022-11-13,True,False,False,False,False
RESP002627,CUST00730,Holiday Gift Guide 2024,Email,2022-12-02,True,False,False,False,False
RESP002628,CUST00730,Spring Sale 2024,Push Notification,2022-10-05,True,False,False,False,False
RESP002629,CUST00730,Spring Sale 2024,Social Media,2021-08-26,True,True,False,False,False
RESP002630,CUST00730,Summer Collection Launch,SMS,2021-11-13,True,True,False,False,False
RESP002631,CUST00731,Product Launch - Electronics,Email,2024-04-14,True,False,False,False,False
RESP002632,CUST00731,Product Launch - Electronics,Email,2024-11-03,True,False,False,False,False
RESP002633,CUST00731,New Year Promotion 2025,Email,2024-08-12,True,False,False,False,False
RESP002634,CUST00731,Back to School 2024,SMS,2024-04-13,True,False,False,False,False
RESP002635,CUST00733,Holiday Gift Guide 2024,Email,2023-04-27,True,True,False,False,False
RESP002636,CUST00733,Loyalty Rewards Program,SMS,2024-05-11,True,True,False,False,False
RESP002637,CUST00733,Holiday Gift Guide 2024,Social Media,2024-02-23,True,False,False,False,False
RESP002638,CUST00734,Win-back Campaign Q3,Email,2025-02-26,True,False,False,False,False
RESP002639,CUST00734,Product Launch - Electronics,Email,2024-09-19,True,False,False,False,False
RESP002640,CUST00734,Win-back Campaign Q3,Email,2024-06-05,True,True,True,False,False
RESP002641,CUST00735,Customer Appreciation Week,Email,2024-07-21,True,True,False,False,False
RESP002642,CUST00735,Holiday Gift Guide 2024,Email,2023-11-28,True,False,False,False,False
RESP002643,CUST00735,Loyalty Rewards Program,SMS,2023-11-07,True,False,False,False,False
RESP002644,CUST00735,New Year Promotion 2025,Social Media,2023-11-09,True,False,False,False,True
RESP002645,CUST00735,Loyalty Rewards Program,Display Ads,2024-07-29,True,False,False,False,False
RESP002646,CUST00735,Welcome Series,Email,2023-12-01,True,True,False,False,False
RESP002647,CUST00736,Spring Sale 2024,Social Media,2024-11-12,True,True,False,False,False
RESP002648,CUST00736,Win-back Campaign Q3,Email,2025-02-12,True,False,False,False,False
RESP002649,CUST00736,Summer Collection Launch,Social Media,2025-03-28,True,True,False,False,False
RESP002650,CUST00737,Back to School 2024,SMS,2024-11-05,True,False,False,False,False
RESP002651,CUST00737,Spring Sale 2024,Email,2025-10-04,True,True,False,False,False
RESP002652,CUST00737,Flash Sale Weekend,Display Ads,2025-06-26,True,True,False,False,False
RESP002653,CUST00737,Spring Sale 2024,Push Notification,2025-02-06,True,False,False,False,False
RESP002654,CUST00737,Product Launch - Electronics,Email,2025-04-08,True,False,False,False,False
RESP002655,CUST00737,Back to School 2024,Social Media,2025-06-27,False,False,False,False,False
RESP002656,CUST00738,Product Launch - Electronics,Email,2025-01-27,True,False,False,False,False
RESP002657,CUST00738,Holiday Gift Guide 2024,Push Notification,2025-01-16,True,False,False,False,False
RESP002658,CUST00739,Back to School 2024,Email,2025-03-18,True,True,False,False,False
RESP002659,CUST00739,Loyalty Rewards Program,Push Notification,2023-08-16,True,False,False,False,False
RESP002660,CUST00740,Back to School 2024,Email,2021-10-07,True,False,False,False,False
RESP002661,CUST00740,Black Friday 2024,SMS,2020-03-22,True,True,False,False,False
RESP002662,CUST00740,Product Launch - Electronics,Email,2021-10-26,True,False,False,False,False
RESP002663,CUST00740,Product Launch - Electronics,Email,2021-04-30,True,False,False,False,False
RESP002664,CUST00740,Welcome Series,Email,2020-07-01,False,False,False,False,False
RESP002665,CUST00741,Back to School 2024,Email,2024-01-21,True,False,False,False,False
RESP002666,CUST00741,Spring Sale 2024,Push Notification,2025-01-19,True,True,False,False,False
RESP002667,CUST00741,Flash Sale Weekend,Email,2024-03-24,True,False,False,False,False
RESP002668,CUST00741,Spring Sale 2024,SMS,2024-08-29,True,False,False,False,False
RESP002669,CUST00741,Holiday Gift Guide 2024,Push Notification,2025-05-25,True,False,False,False,False
RESP002670,CUST00741,Spring Sale 2024,Email,2025-04-24,False,False,False,False,False
RESP002671,CUST00742,Black Friday 2024,Email,2022-06-26,True,False,False,False,False
RESP002672,CUST00742,New Year Promotion 2025,Email,2021-06-12,True,False,False,False,False
RESP002673,CUST00742,Holiday Gift Guide 2024,Email,2022-10-02,True,True,False,False,False
RESP002674,CUST00742,Customer Appreciation Week,SMS,2022-09-14,True,False,False,False,False
RESP002675,CUST00742,Win-back Campaign Q3,Email,2022-04-08,True,True,False,False,False
RESP002676,CUST00742,Customer Appreciation Week,Push Notification,2022-08-18,True,False,False,False,False
RESP002677,CUST00743,New Year Promotion 2025,Email,2025-02-26,True,False,False,False,False
RESP002678,CUST00743,Spring Sale 2024,Email,2024-11-04,True,False,False,False,False
RESP002679,CUST00743,Black Friday 2024,Email,2025-08-10,True,False,False,False,False
RESP002680,CUST00743,Customer Appreciation Week,Email,2025-03-21,True,False,False,False,False
RESP002681,CUST00744,Customer Appreciation Week,Push Notification,2022-06-04,True,False,False,False,False
RESP002682,CUST00744,Loyalty Rewards Program,Social Media,2022-11-14,True,False,False,False,False
RESP002683,CUST00744,Flash Sale Weekend,Social Media,2021-06-16,True,False,False,False,False
RESP002684,CUST00744,Flash Sale Weekend,Display Ads,2021-06-16,False,False,False,False,False
RESP002685,CUST00744,Black Friday 2024,Email,2021-05-08,False,False,False,False,False
RESP002686,CUST00744,Back to School 2024,Email,2021-10-22,True,False,False,False,False
RESP002687,CUST00744,Summer Collection Launch,Email,2022-07-22,True,False,False,False,False
RESP002688,CUST00745,Back to School 2024,Email,2024-12-14,True,False,False,False,False
RESP002689,CUST00745,New Year Promotion 2025,Email,2025-05-24,False,False,False,False,False
RESP002690,CUST00746,Flash Sale Weekend,Email,2020-11-26,True,False,False,False,False
RESP002691,CUST00746,Loyalty Rewards Program,Display Ads,2020-09-10,False,False,False,False,False
RESP002692,CUST00746,New Year Promotion 2025,Email,2022-06-20,True,False,False,False,True
RESP002693,CUST00747,Black Friday 2024,Email,2021-03-28,True,False,False,False,False
RESP002694,CUST00747,Holiday Gift Guide 2024,Email,2022-07-10,True,True,False,False,False
RESP002695,CUST00747,Product Launch - Electronics,Email,2021-04-01,True,False,False,False,False
RESP002696,CUST00748,Summer Collection Launch,Email,2024-12-05,True,False,False,False,False
RESP002697,CUST00748,Loyalty Rewards Program,Email,2025-08-06,True,False,False,False,False
RESP002698,CUST00748,Black Friday 2024,Email,2025-04-08,True,False,False,False,False
RESP002699,CUST00748,Holiday Gift Guide 2024,Social Media,2025-01-04,True,True,False,False,False
RESP002700,CUST00748,Back to School 2024,Email,2025-06-06,True,False,False,False,False
RESP002701,CUST00748,Black Friday 2024,Email,2025-01-18,True,True,False,False,False
RESP002702,CUST00749,New Year Promotion 2025,Email,2021-04-20,True,False,False,False,False
RESP002703,CUST00749,Product Launch - Electronics,SMS,2020-12-20,True,False,False,False,False
RESP002704,CUST00749,Spring Sale 2024,Email,2021-09-19,True,False,False,False,False
RESP002705,CUST00749,Win-back Campaign Q3,Display Ads,2021-02-12,True,True,True,False,False
RESP002706,CUST00749,Customer Appreciation Week,Email,2022-05-11,True,False,False,False,False
RESP002707,CUST00750,Summer Collection Launch,SMS,2023-09-20,True,False,False,False,False
RESP002708,CUST00750,Black Friday 2024,SMS,2024-03-12,True,False,False,False,False
RESP002709,CUST00750,Back to School 2024,SMS,2023-02-22,True,False,False,False,False
RESP002710,CUST00750,Spring Sale 2024,Social Media,2023-02-03,True,False,False,False,False
RESP002711,CUST00751,Product Launch - Electronics,Email,2023-08-23,True,False,False,False,False
RESP002712,CUST00751,Spring Sale 2024,Push Notification,2025-04-30,True,False,False,False,False
RESP002713,CUST00751,Black Friday 2024,Display Ads,2024-01-23,True,False,False,False,False
RESP002714,CUST00751,Product Launch - Electronics,Email,2023-10-11,True,True,False,False,False
RESP002715,CUST00751,Back to School 2024,Email,2023-06-13,True,False,False,False,False
RESP002716,CUST00751,Product Launch - Electronics,Display Ads,2024-10-13,True,True,False,False,False
RESP002717,CUST00752,Product Launch - Electronics,Social Media,2025-07-04,True,False,False,False,False
RESP002718,CUST00752,Product Launch - Electronics,Email,2025-02-08,True,False,False,False,False
RESP002719,CUST00752,New Year Promotion 2025,Push Notification,2025-05-30,True,False,False,False,False
RESP002720,CUST00752,Flash Sale Weekend,Email,2024-11-21,True,False,False,False,False
RESP002721,CUST00752,Loyalty Rewards Program,Email,2025-01-16,True,True,False,False,False
RESP002722,CUST00752,Black Friday 2024,Push Notification,2025-02-07,True,False,False,False,False
RESP002723,CUST00753,Holiday Gift Guide 2024,Display Ads,2022-08-24,True,False,False,False,False
RESP002724,CUST00753,Loyalty Rewards Program,Display Ads,2022-07-03,True,False,False,False,False
RESP002725,CUST00753,Back to School 2024,Push Notification,2023-10-31,False,False,False,False,False
RESP002726,CUST00754,Win-back Campaign Q3,Email,2022-09-11,True,False,False,False,False
RESP002727,CUST00754,Win-back Campaign Q3,SMS,2021-11-01,True,False,False,False,False
RESP002728,CUST00754,Welcome Series,Social Media,2022-05-08,True,False,False,False,False
RESP002729,CUST00755,Loyalty Rewards Program,Email,2021-11-01,True,False,False,False,False
RESP002730,CUST00755,Back to School 2024,SMS,2022-07-18,True,False,False,False,False
RESP002731,CUST00756,Flash Sale Weekend,Push Notification,2023-09-21,True,False,False,False,False
RESP002732,CUST00756,Loyalty Rewards Program,Email,2024-06-21,True,False,False,False,False
RESP002733,CUST00756,Product Launch - Electronics,Display Ads,2023-02-16,True,False,False,False,False
RESP002734,CUST00757,Welcome Series,Display Ads,2024-12-04,True,False,False,False,False
RESP002735,CUST00757,Loyalty Rewards Program,Social Media,2025-01-08,True,False,False,False,False
RESP002736,CUST00757,Black Friday 2024,Push Notification,2023-10-24,True,False,False,False,False
RESP002737,CUST00758,New Year Promotion 2025,Push Notification,2022-07-05,True,False,False,False,False
RESP002738,CUST00758,Loyalty Rewards Program,Social Media,2023-04-29,True,False,False,False,False
RESP002739,CUST00758,Product Launch - Electronics,Social Media,2022-10-10,True,True,False,False,False
RESP002740,CUST00760,Product Launch - Electronics,Email,2021-07-24,True,False,False,False,False
RESP002741,CUST00760,Summer Collection Launch,Email,2021-10-25,True,False,False,False,False
RESP002742,CUST00760,Win-back Campaign Q3,Push Notification,2022-10-01,True,False,False,False,False
RESP002743,CUST00760,Black Friday 2024,Email,2021-08-07,True,True,True,False,False
RESP002744,CUST00760,Win-back Campaign Q3,Email,2021-12-28,True,False,False,False,False
RESP002745,CUST00760,Holiday Gift Guide 2024,Display Ads,2022-09-18,True,True,False,False,False
RESP002746,CUST00761,Loyalty Rewards Program,Push Notification,2024-05-08,True,False,False,False,False
RESP002747,CUST00761,Flash Sale Weekend,Email,2024-07-22,True,True,False,False,False
RESP002748,CUST00762,Black Friday 2024,Push Notification,2021-04-05,True,True,False,False,False
RESP002749,CUST00762,Product Launch - Electronics,Email,2022-03-01,True,False,False,False,False
RESP002750,CUST00763,Black Friday 2024,Email,2025-07-15,True,True,False,False,False
RESP002751,CUST00763,Loyalty Rewards Program,Social Media,2024-06-15,True,False,False,False,False
RESP002752,CUST00764,Back to School 2024,Push Notification,2025-09-04,True,False,False,False,False
RESP002753,CUST00764,Win-back Campaign Q3,Email,2025-02-08,True,False,False,False,False
RESP002754,CUST00764,Customer Appreciation Week,Email,2024-06-28,True,False,False,False,False
RESP002755,CUST00764,Back to School 2024,Email,2024-01-04,True,False,False,False,False
RESP002756,CUST00765,Welcome Series,Social Media,2023-06-28,True,False,False,False,False
RESP002757,CUST00765,Back to School 2024,Display Ads,2025-02-13,True,False,False,False,False
RESP002758,CUST00765,Back to School 2024,Email,2024-02-13,True,False,False,False,False
RESP002759,CUST00765,Loyalty Rewards Program,Email,2024-05-22,True,False,False,False,False
RESP002760,CUST00766,Customer Appreciation Week,Push Notification,2023-02-28,True,False,False,False,False
RESP002761,CUST00766,Customer Appreciation Week,Email,2023-01-20,True,True,False,False,False
RESP002762,CUST00766,Flash Sale Weekend,Social Media,2021-08-21,True,False,False,False,False
RESP002763,CUST00766,Flash Sale Weekend,Email,2021-05-14,True,True,False,False,False
RESP002764,CUST00766,Black Friday 2024,Email,2022-01-01,True,False,False,False,False
RESP002765,CUST00766,Customer Appreciation Week,SMS,2022-08-05,True,False,False,False,False
RESP002766,CUST00766,Back to School 2024,SMS,2021-08-25,True,False,False,False,False
RESP002767,CUST00767,Loyalty Rewards Program,Push Notification,2023-12-28,True,False,False,False,False
RESP002768,CUST00767,Back to School 2024,SMS,2024-08-27,False,False,False,False,False
RESP002769,CUST00768,Customer Appreciation Week,Email,2025-08-17,True,False,False,False,False
RESP002770,CUST00768,Holiday Gift Guide 2024,Email,2025-09-16,False,False,False,False,False
RESP002771,CUST00768,Back to School 2024,Email,2024-11-03,True,False,False,False,False
RESP002772,CUST00768,New Year Promotion 2025,Display Ads,2025-07-16,True,False,False,False,False
RESP002773,CUST00768,Welcome Series,Push Notification,2025-04-02,True,False,False,False,False
RESP002774,CUST00768,Black Friday 2024,Email,2025-08-07,True,False,False,False,False
RESP002775,CUST00769,Spring Sale 2024,Email,2023-10-23,True,False,False,False,False
RESP002776,CUST00769,Summer Collection Launch,Email,2024-01-04,True,False,False,False,False
RESP002777,CUST00770,Spring Sale 2024,Email,2021-09-13,True,False,False,False,False
RESP002778,CUST00770,Product Launch - Electronics,SMS,2021-11-20,True,False,False,False,False
RESP002779,CUST00771,Win-back Campaign Q3,Email,2023-07-13,True,True,False,False,False
RESP002780,CUST00771,Back to School 2024,Email,2023-04-21,True,False,False,False,False
RESP002781,CUST00771,Black Friday 2024,Email,2022-11-11,True,False,False,False,False
RESP002782,CUST00771,Product Launch - Electronics,Email,2022-10-31,True,True,False,False,False
RESP002783,CUST00772,Welcome Series,Push Notification,2023-09-07,True,False,False,False,False
RESP002784,CUST00772,Spring Sale 2024,Email,2022-06-20,True,False,False,False,False
RESP002785,CUST00772,Black Friday 2024,Email,2022-03-11,True,False,False,False,False
RESP002786,CUST00773,Flash Sale Weekend,Email,2021-09-28,True,False,False,False,False
RESP002787,CUST00773,Win-back Campaign Q3,Push Notification,2021-11-08,True,False,False,False,False
RESP002788,CUST00773,Customer Appreciation Week,SMS,2021-08-17,True,False,False,False,False
RESP002789,CUST00773,Black Friday 2024,Email,2022-09-17,True,False,False,False,False
RESP002790,CUST00774,Back to School 2024,Email,2022-04-27,True,False,False,False,False
RESP002791,CUST00774,Spring Sale 2024,Email,2023-08-02,True,False,False,False,False
RESP002792,CUST00774,Welcome Series,Email,2022-07-10,True,False,False,False,False
RESP002793,CUST00774,Holiday Gift Guide 2024,SMS,2022-03-24,True,False,False,False,False
RESP002794,CUST00774,Summer Collection Launch,Display Ads,2022-06-21,True,False,False,False,False
RESP002795,CUST00774,Win-back Campaign Q3,Social Media,2022-09-29,True,False,False,False,False
RESP002796,CUST00774,New Year Promotion 2025,SMS,2024-01-22,True,False,False,False,False
RESP002797,CUST00775,New Year Promotion 2025,Display Ads,2024-10-22,True,True,False,False,True
RESP002798,CUST00775,Summer Collection Launch,Email,2024-11-22,True,False,False,False,False
RESP002799,CUST00776,Spring Sale 2024,Social Media,2022-06-18,True,False,False,False,False
RESP002800,CUST00776,Holiday Gift Guide 2024,Email,2022-04-04,True,False,False,False,False
RESP002801,CUST00776,Summer Collection Launch,Email,2021-12-06,False,False,False,False,False
RESP002802,CUST00776,Spring Sale 2024,Social Media,2021-11-30,True,False,False,False,False
RESP002803,CUST00777,Back to School 2024,Email,2024-05-14,False,False,False,False,False
RESP002804,CUST00777,Summer Collection Launch,Email,2022-07-16,True,False,False,False,False
RESP002805,CUST00777,Back to School 2024,Email,2022-10-06,True,True,False,False,False
RESP002806,CUST00779,Summer Collection Launch,Email,2024-05-30,True,False,False,False,False
RESP002807,CUST00779,Back to School 2024,Email,2023-12-16,True,False,False,False,False
RESP002808,CUST00779,New Year Promotion 2025,Email,2023-01-05,True,False,False,False,False
RESP002809,CUST00779,Customer Appreciation Week,Display Ads,2024-01-16,True,False,False,False,False
RESP002810,CUST00779,Win-back Campaign Q3,Email,2024-04-17,True,False,False,False,False
RESP002811,CUST00781,Product Launch - Electronics,Email,2020-11-02,True,True,False,False,False
RESP002812,CUST00781,New Year Promotion 2025,Email,2020-12-01,True,False,False,False,False
RESP002813,CUST00782,Product Launch - Electronics,Email,2022-10-07,True,False,False,False,False
RESP002814,CUST00782,Back to School 2024,Email,2024-01-12,True,True,False,False,False
RESP002815,CUST00782,Product Launch - Electronics,Email,2022-09-13,True,False,False,False,False
RESP002816,CUST00782,Win-back Campaign Q3,Email,2023-04-23,True,False,False,False,False
RESP002817,CUST00782,Flash Sale Weekend,Display Ads,2024-03-20,True,True,True,False,False
RESP002818,CUST00782,Customer Appreciation Week,Email,2024-05-31,True,True,False,False,False
RESP002819,CUST00783,Black Friday 2024,Email,2024-12-29,True,False,False,False,False
RESP002820,CUST00783,Flash Sale Weekend,Email,2024-08-25,True,True,True,False,False
RESP002821,CUST00784,New Year Promotion 2025,Email,2021-06-29,True,False,False,False,False
RESP002822,CUST00784,Back to School 2024,SMS,2021-01-21,True,False,False,False,False
RESP002823,CUST00784,Spring Sale 2024,Email,2021-04-02,True,False,False,False,False
RESP002824,CUST00784,Flash Sale Weekend,Push Notification,2020-10-24,True,False,False,False,False
RESP002825,CUST00785,Product Launch - Electronics,Email,2025-06-14,True,False,False,False,False
RESP002826,CUST00785,Product Launch - Electronics,SMS,2024-12-23,True,False,False,False,False
RESP002827,CUST00785,Summer Collection Launch,Email,2024-07-23,False,False,False,False,False
RESP002828,CUST00786,Flash Sale Weekend,Email,2022-06-09,False,False,False,False,False
RESP002829,CUST00786,New Year Promotion 2025,Email,2021-11-01,True,False,False,False,False
RESP002830,CUST00786,Product Launch - Electronics,Email,2023-05-23,True,False,False,False,False
RESP002831,CUST00786,Flash Sale Weekend,Email,2022-02-05,True,False,False,False,False
RESP002832,CUST00786,Loyalty Rewards Program,Push Notification,2022-12-04,True,True,True,False,False
RESP002833,CUST00787,Product Launch - Electronics,SMS,2022-05-25,True,False,False,False,False
RESP002834,CUST00787,Spring Sale 2024,Email,2024-02-26,True,True,False,False,False
RESP002835,CUST00788,Holiday Gift Guide 2024,Email,2024-07-05,True,False,False,False,False
RESP002836,CUST00788,Holiday Gift Guide 2024,Push Notification,2024-05-13,True,True,True,False,False
RESP002837,CUST00788,Flash Sale Weekend,Email,2024-03-13,True,False,False,False,False
RESP002838,CUST00788,Customer Appreciation Week,Email,2024-06-18,True,False,False,False,False
RESP002839,CUST00788,Flash Sale Weekend,SMS,2025-09-25,True,False,False,False,False
RESP002840,CUST00789,Spring Sale 2024,SMS,2020-05-26,True,False,False,False,False
RESP002841,CUST00789,Black Friday 2024,Display Ads,2020-09-30,True,False,False,False,False
RESP002842,CUST00790,Win-back Campaign Q3,SMS,2023-05-18,True,False,False,False,False
RESP002843,CUST00790,Back to School 2024,Email,2022-05-12,True,False,False,False,False
RESP002844,CUST00790,Customer Appreciation Week,Email,2024-01-13,True,False,False,False,False
RESP002845,CUST00790,Back to School 2024,Email,2023-07-24,True,False,False,False,False
RESP002846,CUST00790,Customer Appreciation Week,Push Notification,2023-12-21,True,False,False,False,False
RESP002847,CUST00790,Spring Sale 2024,Email,2023-06-07,True,False,False,False,False
RESP002848,CUST00791,Product Launch - Electronics,Email,2024-03-14,True,True,False,False,False
RESP002849,CUST00791,Win-back Campaign Q3,Push Notification,2025-01-20,True,False,False,False,False
RESP002850,CUST00791,Black Friday 2024,Email,2023-06-30,True,True,False,False,False
RESP002851,CUST00792,Holiday Gift Guide 2024,Push Notification,2025-07-31,True,True,False,False,False
RESP002852,CUST00792,Holiday Gift Guide 2024,Push Notification,2025-10-11,True,True,False,False,False
RESP002853,CUST00792,Product Launch - Electronics,SMS,2025-03-11,True,False,False,False,False
RESP002854,CUST00792,Spring Sale 2024,Email,2024-12-06,True,False,False,False,False
RESP002855,CUST00792,Back to School 2024,Social Media,2025-10-10,True,True,True,False,False
RESP002856,CUST00792,Summer Collection Launch,Social Media,2025-02-18,True,False,False,False,False
RESP002857,CUST00793,Win-back Campaign Q3,Email,2020-09-23,True,True,False,False,False
RESP002858,CUST00793,Product Launch - Electronics,SMS,2021-03-01,True,True,False,False,False
RESP002859,CUST00793,Spring Sale 2024,Email,2021-12-24,True,False,False,False,False
RESP002860,CUST00793,New Year Promotion 2025,Email,2020-04-05,True,False,False,False,False
RESP002861,CUST00794,Spring Sale 2024,Social Media,2021-11-03,True,False,False,False,False
RESP002862,CUST00794,New Year Promotion 2025,Email,2021-07-10,True,True,False,False,False
RESP002863,CUST00794,Loyalty Rewards Program,Push Notification,2021-08-24,True,False,False,False,False
RESP002864,CUST00795,Welcome Series,Email,2022-06-08,True,True,False,False,False
RESP002865,CUST00795,Spring Sale 2024,Social Media,2023-03-07,True,False,False,False,False
RESP002866,CUST00795,Holiday Gift Guide 2024,Push Notification,2022-05-11,True,False,False,False,False
RESP002867,CUST00796,Win-back Campaign Q3,Email,2023-09-07,True,False,False,False,False
RESP002868,CUST00796,Holiday Gift Guide 2024,Email,2024-05-10,True,True,False,False,False
