customer_id,propensity_score,engagement_score,received_personalization,made_purchase,revenue,match_id
CUST08955,0.49711424539239346,0.041,1,0,0.0,4938
CUST08956,0.5154946625037194,0.07,1,1,63.47,4939
CUST08958,0.5639738712948688,0.307,1,0,0.0,4940
CUST08959,0.5879794037017672,0.473,1,0,0.0,4941
CUST08965,0.6224281674299039,0.656,1,0,0.0,4942
CUST08966,0.5454025758791085,0.23,1,1,39.77,4943
CUST08968,0.5334098058103556,0.102,1,0,0.0,4944
CUST08969,0.5985504539200718,0.534,1,1,122.45,4945
CUST08970,0.5640526191037202,0.248,1,0,0.0,4946
CUST08972,0.5997934549089977,0.475,1,0,0.0,4947
CUST08973,0.5199917012885321,0.194,1,0,0.0,4948
CUST08974,0.5321331177738854,0.137,1,0,0.0,4949
CUST08976,0.5023356738084759,0.142,1,0,0.0,4950
CUST08977,0.552141989454096,0.263,1,0,0.0,4951
CUST08978,0.5605056620567953,0.282,1,0,0.0,4952
CUST08981,0.5908757564691206,0.478,1,0,0.0,4953
CUST08985,0.5613963957502595,0.364,1,0,0.0,4954
CUST08986,0.5917174911721821,0.441,1,0,0.0,4955
CUST08987,0.5691244829999608,0.357,1,0,0.0,4956
CUST08988,0.5432198350001899,0.186,1,0,0.0,4957
CUST08989,0.5960655273533636,0.516,1,0,0.0,4958
CUST08990,0.5498333016608138,0.316,1,0,0.0,4959
CUST08993,0.49975287112358713,0.101,1,0,0.0,4960
CUST08994,0.5584479475629446,0.265,1,1,30.11,4961
CUST08996,0.5790179729400439,0.442,1,1,75.28,4962
CUST08999,0.6049668319360577,0.447,1,1,154.22,4963
CUST09000,0.5335890377823107,0.262,1,1,50.1,4964
CUST09001,0.5235310281660991,0.125,1,0,0.0,4965
CUST09003,0.5455352959418928,0.249,1,0,0.0,4966
CUST09005,0.6254389131962209,0.625,1,0,0.0,4967
CUST09007,0.5976039769776351,0.517,1,0,0.0,4968
CUST09008,0.5845396475481681,0.443,1,0,0.0,4969
CUST09013,0.5067863691553303,0.048,1,0,0.0,4970
CUST09015,0.5230742505074846,0.121,1,0,0.0,4971
CUST09016,0.5191792711322019,0.07,1,1,143.94,4972
CUST09017,0.5542354050155943,0.315,1,1,19.83,4973
CUST09018,0.5454569666537448,0.31,1,0,0.0,4974
CUST09027,0.5109607520137714,0.144,1,0,0.0,4975
CUST09030,0.5384267967399696,0.119,1,1,88.18,4976
CUST09032,0.5382081430985707,0.109,1,0,0.0,4977
CUST09034,0.5592196194692115,0.295,1,0,0.0,4978
CUST09035,0.5999616264944521,0.499,1,0,0.0,4979
CUST09037,0.5842471737933767,0.47,1,0,0.0,4980
CUST09038,0.6196677018084826,0.543,1,0,0.0,4981
CUST09039,0.5994277906513862,0.537,1,0,0.0,4982
CUST09041,0.5306709209800661,0.158,1,0,0.0,4983
CUST09042,0.5253358355449688,0.129,1,1,30.78,4984
CUST09044,0.5534408306932932,0.317,1,0,0.0,4985
CUST09047,0.5206380043976606,0.208,1,1,142.72,4986
CUST09049,0.553826118223615,0.266,1,0,0.0,4987
CUST09051,0.5581409905272422,0.272,1,0,0.0,4988
CUST09053,0.569052517302724,0.38,1,0,0.0,4989
CUST09054,0.5985752328688774,0.535,1,0,0.0,4990
CUST09056,0.553146255820029,0.226,1,0,0.0,4991
CUST09057,0.5216194464805533,0.038,1,1,66.08,4992
CUST09060,0.5826073629946539,0.387,1,0,0.0,4993
CUST09061,0.5381272685544696,0.253,1,1,104.02,4994
CUST09062,0.5820384949825167,0.498,1,0,0.0,4995
CUST09063,0.5348543022020759,0.247,1,0,0.0,4996
CUST09064,0.5954300612785417,0.377,1,0,0.0,4997
CUST09065,0.5422091764751824,0.201,1,0,0.0,4998
CUST09068,0.5195981617245645,0.1,1,0,0.0,4999
CUST09069,0.5235366259160851,0.22,1,1,144.89,5000
CUST09070,0.5016748037742861,0.074,1,0,0.0,5001
CUST09071,0.5983747517565304,0.504,1,1,103.09,5002
CUST09073,0.5576807883274857,0.305,1,0,0.0,5003
CUST09076,0.6178887697666106,0.587,1,1,76.62,5004
CUST09077,0.5179096016730534,0.149,1,0,0.0,5005
CUST09079,0.5131739973232484,0.19,1,1,96.45,5006
CUST09080,0.5488971909819271,0.374,1,0,0.0,5007
CUST09082,0.5852704492267037,0.448,1,1,99.24,5008
CUST09083,0.5396317401986293,0.187,1,0,0.0,5009
CUST09084,0.5274842270288483,0.263,1,1,53.46,5010
CUST09087,0.6139610273439593,0.516,1,0,0.0,5011
CUST09088,0.5646333550687087,0.286,1,0,0.0,5012
CUST09091,0.5764333819867313,0.304,1,0,0.0,5013
CUST09092,0.49426503736377875,0.042,1,0,0.0,5014
CUST09093,0.5642712316764913,0.217,1,0,0.0,5015
CUST09094,0.49631298855212774,0.028,1,0,0.0,5016
CUST09095,0.590468971318451,0.417,1,0,0.0,5017
CUST09096,0.5554404433711545,0.312,1,0,0.0,5018
CUST09098,0.5312171356908137,0.15,1,0,0.0,5019
CUST09100,0.5317249742417108,0.196,1,1,81.79,5020
CUST09103,0.5528867471562365,0.239,1,0,0.0,5021
CUST09104,0.5336101002186969,0.219,1,0,0.0,5022
CUST09107,0.6002061047870794,0.558,1,1,171.21,5023
CUST09108,0.5885619746924755,0.452,1,0,0.0,5024
CUST09109,0.5306520786094618,0.129,1,0,0.0,5025
CUST09110,0.5308613742289666,0.271,1,0,0.0,5026
CUST09113,0.5419387329900439,0.206,1,1,101.53,5027
CUST09118,0.5404599665285715,0.228,1,0,0.0,5028
CUST09119,0.5019348876794506,0.108,1,1,156.99,5029
CUST09121,0.5209745804042398,0.102,1,0,0.0,5030
CUST09122,0.5727915965935805,0.336,1,0,0.0,5031
CUST09124,0.5696707175687821,0.333,1,0,0.0,5032
CUST09127,0.5952923605709711,0.463,1,0,0.0,5033
CUST09128,0.5915923130489719,0.505,1,1,28.58,5034
CUST09129,0.5634095523693905,0.393,1,0,0.0,5035
CUST09130,0.5474593935513503,0.199,1,0,0.0,5036
CUST09131,0.5690262662369836,0.364,1,1,127.91,5037
CUST09132,0.5958442282045913,0.453,1,0,0.0,5038
CUST09133,0.5531516695431639,0.26,1,0,0.0,5039
CUST09134,0.5482591752399941,0.312,1,0,0.0,5040
CUST09136,0.6101858906267269,0.525,1,0,0.0,5041
CUST09138,0.5933613375690876,0.546,1,0,0.0,5042
CUST09141,0.525174710749739,0.154,1,0,0.0,5043
CUST09143,0.5595566177441148,0.323,1,0,0.0,5044
CUST09144,0.5624075353166954,0.261,1,1,59.21,5045
CUST09145,0.6003537722081179,0.555,1,1,98.91,5046
CUST09147,0.5402458553026113,0.193,1,0,0.0,5047
CUST09149,0.5982811775220914,0.492,1,0,0.0,5048
CUST09152,0.5607432520698447,0.324,1,1,85.8,5049
CUST09156,0.6365892184776596,0.637,1,1,88.94,5050
CUST09158,0.6235173914391188,0.613,1,0,0.0,5051
CUST09159,0.5337166861553695,0.216,1,0,0.0,5052
CUST09160,0.5529307950430479,0.194,1,0,0.0,5053
CUST09163,0.5143091729108099,0.166,1,1,37.97,5054
CUST09164,0.5628009033964297,0.241,1,1,108.45,5055
CUST09169,0.5930565340335993,0.457,1,0,0.0,5056
CUST09171,0.5285499750980905,0.155,1,0,0.0,5057
CUST09172,0.6247751621891766,0.529,1,0,0.0,5058
CUST09173,0.5686899471600613,0.403,1,0,0.0,5059
CUST09176,0.5271056526519888,0.148,1,0,0.0,5060
CUST09177,0.5098192614193787,0.061,1,0,0.0,5061
CUST09178,0.4970629109972467,0.077,1,0,0.0,5062
CUST09179,0.520602474770595,0.169,1,0,0.0,5063
CUST09180,0.5331031106319748,0.102,1,0,0.0,5064
CUST09186,0.6073289430484982,0.534,1,0,0.0,5065
CUST09187,0.5917336371983135,0.526,1,1,94.73,5066
CUST09190,0.5291396879962272,0.098,1,0,0.0,5067
CUST09191,0.5211593250423221,0.15,1,1,64.67,5068
CUST09194,0.5695265386537808,0.345,1,0,0.0,5069
CUST09196,0.5744310690990301,0.439,1,0,0.0,5070
CUST09197,0.6309862598630699,0.663,1,1,108.42,5071
CUST09198,0.538565616972157,0.178,1,0,0.0,5072
CUST09199,0.5714660836432884,0.398,1,1,70.19,5073
CUST09200,0.5697092185765883,0.307,1,0,0.0,5074
CUST09202,0.5221998049581419,0.108,1,1,64.82,5075
CUST09204,0.5504224130955319,0.272,1,1,19.84,5076
CUST09205,0.6108835157180267,0.633,1,0,0.0,5077
CUST09206,0.6361014509199593,0.701,1,1,76.65,5078
CUST09207,0.5172853674304924,0.124,1,0,0.0,5079
CUST09208,0.5986311602941581,0.589,1,0,0.0,5080
CUST09209,0.5861404423947407,0.579,1,0,0.0,5081
CUST09211,0.5529409195720115,0.163,1,0,0.0,5082
CUST09213,0.5639332572872142,0.259,1,0,0.0,5083
CUST09215,0.5488273767275392,0.165,1,0,0.0,5084
CUST09216,0.5175150165807005,0.175,1,1,107.68,5085
CUST09217,0.5730507075222278,0.341,1,0,0.0,5086
CUST09220,0.5996659435233334,0.633,1,0,0.0,5087
CUST09222,0.5573621931255323,0.269,1,1,143.4,5088
CUST09223,0.5333589977513858,0.166,1,0,0.0,5089
CUST09227,0.5173590043002054,0.158,1,0,0.0,5090
CUST09228,0.5322856517604364,0.28,1,1,78.26,5091
CUST09233,0.5270899968474061,0.159,1,0,0.0,5092
CUST09234,0.5425959543547942,0.229,1,0,0.0,5093
CUST09236,0.5534142481772572,0.255,1,0,0.0,5094
CUST09237,0.5626063022703192,0.322,1,0,0.0,5095
CUST09238,0.5606763051442879,0.373,1,1,81.52,5096
CUST09239,0.51690619476668,0.092,1,0,0.0,5097
CUST09240,0.5427589936102699,0.303,1,1,55.99,5098
CUST09241,0.5929108588215728,0.465,1,1,101.43,5099
CUST09245,0.608017529433046,0.603,1,1,60.53,5100
CUST09246,0.5538047872385835,0.229,1,0,0.0,5101
CUST09248,0.5015398503573318,0.097,1,0,0.0,5102
CUST09249,0.5458252819310964,0.15,1,0,0.0,5103
CUST09251,0.5738196842437197,0.398,1,0,0.0,5104
CUST09252,0.578483666613595,0.367,1,0,0.0,5105
CUST09253,0.510085020067183,0.178,1,0,0.0,5106
CUST09256,0.49648364658231003,0.075,1,0,0.0,5107
CUST09257,0.5875257959487518,0.417,1,1,65.4,5108
CUST09258,0.5347543470549828,0.191,1,0,0.0,5109
CUST09259,0.5580473755929215,0.251,1,0,0.0,5110
CUST09261,0.5883717081507585,0.5,1,0,0.0,5111
CUST09263,0.5610028448276084,0.355,1,0,0.0,5112
CUST09267,0.5127100349275568,0.122,1,1,91.61,5113
CUST09268,0.5571486435091123,0.347,1,1,68.79,5114
CUST09269,0.531082289312147,0.124,1,0,0.0,5115
CUST09274,0.5143851698400678,0.063,1,1,299.45,5116
CUST09276,0.5256879184236097,0.215,1,0,0.0,5117
CUST09277,0.5711849272074513,0.384,1,0,0.0,5118
CUST09278,0.5870779762015289,0.45,1,1,56.09,5119
CUST09279,0.5782832983041135,0.41,1,0,0.0,5120
CUST09280,0.5627438381382682,0.301,1,1,59.87,5121
CUST09281,0.5673282328666407,0.291,1,1,53.46,5122
CUST09282,0.5633908100243903,0.282,1,0,0.0,5123
CUST09284,0.644718917174126,0.655,1,0,0.0,5124
CUST09288,0.5104909179350829,0.141,1,0,0.0,5125
CUST09293,0.571725014126808,0.398,1,1,96.38,5126
CUST09297,0.5713512160010892,0.388,1,1,48.99,5127
CUST09300,0.568491465757848,0.286,1,0,0.0,5128
CUST09301,0.5120316176108648,0.143,1,0,0.0,5129
CUST09303,0.590900604684048,0.427,1,0,0.0,5130
CUST09305,0.6151644707690695,0.618,1,0,0.0,5131
CUST09308,0.5297592249867212,0.245,1,1,340.31,5132
CUST09309,0.5369075276734407,0.267,1,1,110.38,5133
CUST09310,0.5409477850673625,0.254,1,0,0.0,5134
CUST09313,0.5736338621077272,0.383,1,0,0.0,5135
CUST09314,0.5368108452546752,0.132,1,0,0.0,5136
CUST09318,0.5330134550861525,0.269,1,0,0.0,5137
CUST09319,0.5229575530102771,0.174,1,0,0.0,5138
CUST09323,0.5614504373472482,0.377,1,0,0.0,5139
CUST09324,0.5116869517428317,0.057,1,0,0.0,5140
CUST09326,0.5808604198714299,0.372,1,0,0.0,5141
CUST09327,0.540045348928504,0.296,1,0,0.0,5142
CUST09329,0.5597477219033444,0.283,1,0,0.0,5143
CUST09330,0.5216761712156956,0.102,1,1,97.74,5144
CUST09331,0.5571331154004451,0.283,1,0,0.0,5145
CUST09332,0.5329167883280097,0.165,1,1,82.87,5146
CUST09333,0.5627757691839559,0.302,1,0,0.0,5147
CUST09335,0.5588079779633268,0.302,1,0,0.0,5148
CUST09336,0.6486243676465517,0.793,1,1,49.35,5149
CUST09337,0.5438577933777486,0.245,1,0,0.0,5150
CUST09338,0.5101753332579089,0.06,1,0,0.0,5151
CUST09340,0.5511534816987536,0.322,1,0,0.0,5152
CUST09341,0.5617009224532381,0.255,1,0,0.0,5153
CUST09342,0.5269364750469504,0.167,1,0,0.0,5154
CUST09343,0.5652786002613206,0.333,1,0,0.0,5155
CUST09344,0.5727196895340748,0.409,1,0,0.0,5156
CUST09345,0.5325153487875861,0.178,1,0,0.0,5157
CUST09346,0.5756286469320608,0.404,1,0,0.0,5158
CUST09347,0.57816689507221,0.363,1,0,0.0,5159
CUST09350,0.6031537203020408,0.578,1,0,0.0,5160
CUST09353,0.5479561036266177,0.268,1,1,45.43,5161
CUST09354,0.5903350234725144,0.463,1,1,100.17,5162
CUST09355,0.5700408494900036,0.335,1,1,30.42,5163
CUST09360,0.5457722968761769,0.349,1,0,0.0,5164
CUST09363,0.49659957310397534,0.022,1,0,0.0,5165
CUST09364,0.6163995135289049,0.742,1,0,0.0,5166
CUST09368,0.5539739087383331,0.253,1,0,0.0,5167
CUST09369,0.5158727397702905,0.181,1,0,0.0,5168
CUST09373,0.6150135752163116,0.593,1,0,0.0,5169
CUST09376,0.5455011259994308,0.352,1,0,0.0,5170
CUST09379,0.5213375491906804,0.111,1,0,0.0,5171
CUST09381,0.5544744634492614,0.309,1,0,0.0,5172
CUST09382,0.615593757342199,0.619,1,0,0.0,5173
CUST09384,0.5317939643891367,0.195,1,0,0.0,5174
CUST09385,0.5296092209944241,0.162,1,1,169.02,5175
CUST09388,0.5239652760091498,0.159,1,0,0.0,5176
CUST09391,0.5195671008864784,0.177,1,0,0.0,5177
CUST09392,0.5373649298177897,0.162,1,0,0.0,5178
CUST09393,0.5704302463133661,0.281,1,1,70.0,5179
CUST09394,0.5809518256997137,0.364,1,0,0.0,5180
CUST09396,0.5219235029312009,0.159,1,0,0.0,5181
CUST09397,0.529484653284297,0.151,1,0,0.0,5182
CUST09398,0.5889381005243332,0.418,1,1,49.01,5183
CUST09400,0.5177278497929714,0.131,1,0,0.0,5184
CUST09404,0.5097423341521825,0.069,1,1,193.8,5185
CUST09408,0.5337766984478847,0.234,1,1,89.01,5186
CUST09411,0.5186921415848706,0.18,1,0,0.0,5187
CUST09412,0.5909645825235387,0.477,1,0,0.0,5188
CUST09413,0.5480854049655498,0.241,1,0,0.0,5189
CUST09414,0.6006751221210721,0.594,1,0,0.0,5190
CUST09415,0.5757543261446983,0.378,1,1,87.16,5191
CUST09416,0.5523161906284246,0.278,1,1,61.92,5192
CUST09419,0.5254228450441475,0.217,1,1,95.76,5193
CUST09421,0.5572633996952181,0.321,1,0,0.0,5194
CUST09422,0.5815050202744563,0.376,1,0,0.0,5195
CUST09424,0.5838304451887656,0.468,1,1,71.24,5196
CUST09425,0.5077628972127134,0.11,1,0,0.0,5197
CUST09426,0.5572211451071075,0.274,1,0,0.0,5198
CUST09427,0.5129329815710574,0.17,1,0,0.0,5199
CUST09429,0.5443297096538352,0.196,1,0,0.0,5200
CUST09434,0.536783087293831,0.24,1,0,0.0,5201
CUST09435,0.5587177436208177,0.227,1,0,0.0,5202
CUST09436,0.5340567835696177,0.286,1,0,0.0,5203
CUST09437,0.5392580161974393,0.228,1,0,0.0,5204
CUST09438,0.5645326093367002,0.281,1,1,139.39,5205
CUST09439,0.6127391319339623,0.606,1,0,0.0,5206
CUST09440,0.5807420329942777,0.433,1,0,0.0,5207
CUST09442,0.5397890086863082,0.241,1,0,0.0,5208
CUST09444,0.5091052288126966,0.104,1,0,0.0,5209
CUST09445,0.5180009177282795,0.069,1,0,0.0,5210
CUST09447,0.6410188329247537,0.777,1,0,0.0,5211
CUST09448,0.5738829081236659,0.471,1,0,0.0,5212
CUST09449,0.5653029267820078,0.289,1,0,0.0,5213
CUST09450,0.5673577319623184,0.258,1,0,0.0,5214
CUST09452,0.5335655501278038,0.181,1,0,0.0,5215
CUST09453,0.5407862510648713,0.278,1,0,0.0,5216
CUST09454,0.6291442548870056,0.574,1,0,0.0,5217
CUST09455,0.592876558798958,0.597,1,0,0.0,5218
CUST09461,0.5173600795871593,0.123,1,1,66.16,5219
CUST09463,0.5002015196967923,0.085,1,0,0.0,5220
CUST09464,0.552570182491293,0.391,1,0,0.0,5221
CUST09465,0.5488937618177777,0.236,1,0,0.0,5222
CUST09466,0.5562747886929349,0.176,1,1,243.79,5223
CUST09467,0.546405275080269,0.285,1,0,0.0,5224
CUST09470,0.5384388746437992,0.183,1,0,0.0,5225
CUST09471,0.5511811304105743,0.31,1,1,107.94,5226
CUST09472,0.5301840999643268,0.271,1,0,0.0,5227
CUST09473,0.558748745133736,0.428,1,0,0.0,5228
CUST09474,0.5377453113092462,0.215,1,0,0.0,5229
CUST09476,0.5655475710613317,0.265,1,0,0.0,5230
CUST09477,0.5980474381066104,0.496,1,0,0.0,5231
CUST09478,0.5177267036564717,0.107,1,0,0.0,5232
CUST09479,0.5247824641025267,0.119,1,0,0.0,5233
CUST09481,0.5381880647617031,0.159,1,0,0.0,5234
CUST09482,0.6103834606432788,0.588,1,1,57.74,5235
CUST09483,0.5819643443108247,0.377,1,0,0.0,5236
CUST09484,0.5665194786475689,0.38,1,0,0.0,5237
CUST09485,0.516398912390535,0.106,1,0,0.0,5238
CUST09489,0.5542559592998902,0.215,1,0,0.0,5239
CUST09491,0.5140884058826254,0.112,1,0,0.0,5240
CUST09492,0.5434955739605305,0.202,1,0,0.0,5241
CUST09494,0.5768715926710981,0.437,1,0,0.0,5242
CUST09495,0.5396026936358655,0.247,1,0,0.0,5243
CUST09496,0.5048268948483994,0.056,1,0,0.0,5244
CUST09498,0.4998899223647551,0.042,1,0,0.0,5245
CUST09505,0.5822728889296175,0.345,1,0,0.0,5246
CUST09506,0.5220551509766881,0.217,1,0,0.0,5247
CUST09507,0.5579667931063811,0.25,1,0,0.0,5248
CUST09508,0.5624130708043111,0.238,1,0,0.0,5249
CUST09510,0.5812626652023677,0.443,1,0,0.0,5250
CUST09511,0.5035877498131841,0.044,1,1,209.59,5251
CUST09512,0.5577026383585147,0.292,1,1,108.65,5252
CUST09513,0.5309113781150366,0.247,1,0,0.0,5253
CUST09514,0.5209832651704498,0.058,1,0,0.0,5254
CUST09515,0.5876406564866649,0.534,1,0,0.0,5255
CUST09516,0.5545682882149243,0.338,1,0,0.0,5256
CUST09518,0.548632808124502,0.168,1,0,0.0,5257
CUST09519,0.5380118616325126,0.194,1,1,177.31,5258
CUST09522,0.5081074908154961,0.009,1,0,0.0,5259
CUST09523,0.5576627965719839,0.258,1,1,74.7,5260
CUST09524,0.5593439916811046,0.315,1,0,0.0,5261
CUST09527,0.5273561853019089,0.225,1,0,0.0,5262
CUST09528,0.513993751138218,0.211,1,0,0.0,5263
CUST09530,0.5578150564598388,0.261,1,1,100.56,5264
CUST09532,0.5294675812314195,0.134,1,1,76.77,5265
CUST09534,0.5964751576658078,0.446,1,0,0.0,5266
CUST09540,0.5586605763639989,0.338,1,0,0.0,5267
CUST09545,0.5281774406887948,0.155,1,0,0.0,5268
CUST09546,0.5572842988107134,0.323,1,0,0.0,5269
CUST09548,0.559236427938146,0.371,1,0,0.0,5270
CUST09549,0.6314665387859159,0.763,1,1,157.97,5271
CUST09550,0.5641999779181558,0.253,1,1,295.77,5272
CUST09551,0.6233005133588255,0.547,1,1,62.04,5273
CUST09552,0.5518294607636701,0.334,1,0,0.0,5274
CUST09555,0.6195783522280348,0.701,1,0,0.0,5275
CUST09559,0.5229783785304579,0.112,1,1,66.7,5276
CUST09563,0.5785488955728091,0.384,1,0,0.0,5277
CUST09564,0.5675616064847557,0.276,1,0,0.0,5278
CUST09565,0.5413649033363068,0.261,1,0,0.0,5279
CUST09567,0.533024408931421,0.14,1,1,147.91,5280
CUST09569,0.5162081884686399,0.07,1,0,0.0,5281
CUST09570,0.5568940965708326,0.212,1,0,0.0,5282
CUST09573,0.5200508029713704,0.175,1,0,0.0,5283
CUST09575,0.5532798344408836,0.33,1,1,69.68,5284
CUST09578,0.5416163294064422,0.203,1,0,0.0,5285
CUST09579,0.49936199611083437,0.085,1,0,0.0,5286
CUST09580,0.5843988777932082,0.5,1,0,0.0,5287
CUST09582,0.5460809473352414,0.277,1,1,58.77,5288
CUST09583,0.5676426262054668,0.252,1,1,57.43,5289
CUST09588,0.5453283318681039,0.202,1,0,0.0,5290
CUST09592,0.6114820750681472,0.577,1,1,85.1,5291
CUST09596,0.5498763900036063,0.278,1,0,0.0,5292
CUST09597,0.5116310295931755,0.064,1,0,0.0,5293
CUST09599,0.5149930029609432,0.18,1,0,0.0,5294
CUST09602,0.5483121294095912,0.142,1,0,0.0,5295
CUST09603,0.5541756240086724,0.198,1,1,148.83,5296
CUST09604,0.5357405566465793,0.223,1,0,0.0,5297
CUST09605,0.5398744790186236,0.267,1,0,0.0,5298
CUST09606,0.5322942138541178,0.123,1,0,0.0,5299
CUST09607,0.5182407436332923,0.177,1,0,0.0,5300
CUST09608,0.5924689979345942,0.478,1,0,0.0,5301
CUST09609,0.6068804738451362,0.582,1,0,0.0,5302
CUST09610,0.49746814804516554,0.146,1,0,0.0,5303
CUST09612,0.5876667943152011,0.501,1,1,81.37,5304
CUST09613,0.553350484034353,0.243,1,0,0.0,5305
CUST09615,0.5488618774404506,0.312,1,0,0.0,5306
CUST09619,0.5162416273945155,0.079,1,0,0.0,5307
CUST09620,0.5772847058544319,0.49,1,1,41.19,5308
CUST09624,0.6298483253571489,0.662,1,0,0.0,5309
CUST09625,0.5419000510074828,0.132,1,0,0.0,5310
CUST09626,0.5162182630257685,0.097,1,0,0.0,5311
CUST09627,0.5259750377299981,0.161,1,0,0.0,5312
CUST09629,0.5220250949265655,0.212,1,0,0.0,5313
CUST09633,0.5611126018797801,0.259,1,1,31.68,5314
CUST09634,0.48719547197192614,0.077,1,0,0.0,5315
CUST09637,0.5788242822382917,0.369,1,1,94.46,5316
CUST09642,0.5326190164473695,0.191,1,0,0.0,5317
CUST09643,0.54985200839579,0.3,1,0,0.0,5318
CUST09645,0.5588587680540054,0.275,1,1,114.71,5319
CUST09646,0.5307478368674751,0.079,1,0,0.0,5320
CUST09651,0.5882398075414348,0.373,1,0,0.0,5321
CUST09652,0.5203237426694415,0.17,1,1,74.53,5322
CUST09657,0.5314085144435758,0.218,1,1,153.99,5323
CUST09658,0.6352369563175303,0.631,1,1,79.36,5324
CUST09659,0.5327177081082863,0.221,1,0,0.0,5325
CUST09660,0.5628446775407364,0.29,1,1,69.07,5326
CUST09661,0.5273550603523705,0.098,1,1,29.75,5327
CUST09662,0.5311871060723286,0.197,1,0,0.0,5328
CUST09663,0.5304899318294298,0.24,1,0,0.0,5329
CUST09664,0.5432552800223082,0.256,1,0,0.0,5330
CUST09665,0.4863666392293691,0.037,1,0,0.0,5331
CUST09666,0.5107429930551216,0.068,1,0,0.0,5332
CUST09667,0.5448624552634881,0.262,1,0,0.0,5333
CUST09668,0.6026417179721006,0.465,1,0,0.0,5334
CUST09670,0.5749676782464834,0.336,1,0,0.0,5335
CUST09671,0.5301350841046935,0.08,1,0,0.0,5336
CUST09672,0.5245187747114979,0.127,1,0,0.0,5337
CUST09674,0.5248250081697465,0.141,1,0,0.0,5338
CUST09675,0.5945113260033499,0.441,1,0,0.0,5339
CUST09676,0.6002990381069088,0.555,1,1,58.44,5340
CUST09677,0.5815104936994431,0.501,1,0,0.0,5341
CUST09678,0.6030863045924226,0.422,1,1,47.68,5342
CUST09680,0.5613129315968793,0.26,1,1,94.98,5343
CUST09684,0.5601177259861533,0.306,1,0,0.0,5344
CUST09686,0.5191134962439115,0.186,1,0,0.0,5345
CUST09687,0.5606784463800135,0.39,1,0,0.0,5346
CUST09688,0.5395318830413346,0.285,1,0,0.0,5347
CUST09689,0.5262064434208462,0.079,1,1,60.52,5348
CUST09690,0.5778043141021502,0.409,1,1,143.91,5349
CUST09691,0.5482347463286993,0.275,1,1,71.69,5350
CUST09692,0.5608437186527081,0.41,1,0,0.0,5351
CUST09696,0.5742267371189888,0.454,1,0,0.0,5352
CUST09698,0.5349598438068215,0.133,1,0,0.0,5353
CUST09699,0.6240015989030574,0.565,1,0,0.0,5354
CUST09700,0.56294798503927,0.308,1,0,0.0,5355
CUST09701,0.5509415203122585,0.335,1,0,0.0,5356
CUST09702,0.5651524897334799,0.34,1,1,50.64,5357
CUST09705,0.5739866352555081,0.327,1,0,0.0,5358
CUST09706,0.5323919563858671,0.183,1,1,110.47,5359
CUST09708,0.6104599210313939,0.459,1,0,0.0,5360
CUST09712,0.5412071490204765,0.184,1,0,0.0,5361
CUST09714,0.5451147263808609,0.279,1,0,0.0,5362
CUST09715,0.5776190254241191,0.447,1,0,0.0,5363
CUST09716,0.554640209499474,0.314,1,0,0.0,5364
CUST09718,0.531776327593343,0.161,1,1,153.02,5365
CUST09719,0.5736503331839655,0.345,1,0,0.0,5366
CUST09721,0.5717371024196357,0.383,1,0,0.0,5367
CUST09722,0.5412516156420347,0.267,1,0,0.0,5368
CUST09723,0.5658416786765371,0.368,1,1,197.21,5369
CUST09725,0.5678682751049662,0.332,1,0,0.0,5370
CUST09727,0.5183210166335633,0.196,1,1,108.14,5371
CUST09728,0.5460190355289658,0.303,1,0,0.0,5372
CUST09734,0.5144519538910397,0.101,1,1,181.26,5373
CUST09735,0.5653170937504527,0.342,1,1,59.69,5374
CUST09736,0.559286885520959,0.383,1,1,137.48,5375
CUST09740,0.5798937545654776,0.367,1,1,100.51,5376
CUST09741,0.5537686585221392,0.22,1,0,0.0,5377
CUST09743,0.6153493807364123,0.591,1,1,124.64,5378
CUST09744,0.5589478139532292,0.333,1,0,0.0,5379
CUST09745,0.5301039030657786,0.103,1,0,0.0,5380
CUST09746,0.5433480704453465,0.177,1,0,0.0,5381
CUST09747,0.5828224119629534,0.457,1,0,0.0,5382
CUST09748,0.5412813725340424,0.166,1,0,0.0,5383
CUST09749,0.5290037196153669,0.115,1,0,0.0,5384
CUST09752,0.5929582366575249,0.477,1,0,0.0,5385
CUST09758,0.5685540368347617,0.323,1,1,77.12,5386
CUST09759,0.4935516886633189,0.03,1,0,0.0,5387
CUST09760,0.5644777896533207,0.387,1,0,0.0,5388
CUST09761,0.5851100410560885,0.405,1,0,0.0,5389
CUST09764,0.5112363475830441,0.159,1,0,0.0,5390
CUST09767,0.5393065827017836,0.141,1,0,0.0,5391
CUST09768,0.5481618840889624,0.28,1,0,0.0,5392
CUST09769,0.517515234276242,0.156,1,0,0.0,5393
CUST09770,0.5342156915189057,0.263,1,0,0.0,5394
CUST09773,0.47978115118184916,0.027,1,0,0.0,5395
CUST09782,0.6204817787645829,0.555,1,0,0.0,5396
CUST09783,0.6128726514999769,0.525,1,1,73.2,5397
CUST09787,0.5293921751651217,0.242,1,0,0.0,5398
CUST09789,0.5515235196772577,0.347,1,1,281.29,5399
CUST09792,0.5232044890573299,0.108,1,0,0.0,5400
CUST09793,0.5366375856683554,0.078,1,0,0.0,5401
CUST09796,0.5911932719490942,0.556,1,1,18.39,5402
CUST09797,0.529052870406123,0.189,1,0,0.0,5403
