session_id,customer_id,event_number,event_type,event_timestamp,device_type,traffic_source,time_on_page_sec,hour_of_day,day_of_week,time_since_last_event
SESS0003839,CUST00258,2,Search,2025-02-14 20:09:05,Desktop,Paid_Search,29,20,4,5.0
SESS0003839,CUST00258,3,Product_View,2025-02-14 20:09:41,Desktop,Paid_Search,174,20,4,36.0
SESS0003839,CUST00258,4,Exit,2025-02-14 20:10:38,Desktop,Paid_Search,0,20,4,57.0
SESS0003840,CUST01442,1,Homepage,2025-06-17 23:36:00,Mobile,Organic,94,23,1,0.0
SESS0003840,CUST01442,2,Category_Browse,2025-06-17 23:37:58,Mobile,Organic,126,23,1,118.0
SESS0003840,CUST01442,3,Product_View,2025-06-17 23:39:24,Mobile,Organic,247,23,1,86.0
SESS0003840,CUST01442,4,Add_to_Cart,2025-06-17 23:39:47,Mobile,Organic,273,23,1,23.0
SESS0003840,CUST01442,5,Exit,2025-06-17 23:40:02,Mobile,Organic,0,23,1,15.0
SESS0003841,CUST01390,1,Homepage,2025-04-28 22:54:00,Mobile,Organic,250,22,0,0.0
SESS0003841,CUST01390,2,Category_Browse,2025-04-28 22:55:34,Mobile,Organic,280,22,0,94.0
SESS0003841,CUST01390,3,Exit,2025-04-28 22:56:10,Mobile,Organic,0,22,0,36.0
SESS0003842,CUST00574,1,Homepage,2025-03-13 21:19:00,Desktop,Paid_Search,238,21,3,0.0
SESS0003842,CUST00574,2,Search,2025-03-13 21:19:58,Desktop,Paid_Search,153,21,3,58.0
SESS0003842,CUST00574,3,Product_View,2025-03-13 21:21:45,Desktop,Paid_Search,9,21,3,107.0
SESS0003842,CUST00574,4,Product_View,2025-03-13 21:22:25,Desktop,Paid_Search,91,21,3,40.0
SESS0003842,CUST00574,5,Add_to_Cart,2025-03-13 21:23:08,Desktop,Paid_Search,124,21,3,43.0
SESS0003842,CUST00574,6,Checkout_Start,2025-03-13 21:24:41,Desktop,Paid_Search,98,21,3,93.0
SESS0003842,CUST00574,7,Payment_Info,2025-03-13 21:27:11,Desktop,Paid_Search,104,21,3,150.0
SESS0003842,CUST00574,8,Order_Complete,2025-03-13 21:27:53,Desktop,Paid_Search,139,21,3,42.0
SESS0003843,CUST01614,1,Homepage,2025-01-18 20:30:00,Desktop,Organic,31,20,5,0.0
SESS0003843,CUST01614,2,Search,2025-01-18 20:30:20,Desktop,Organic,198,20,5,20.0
SESS0003843,CUST01614,3,Exit,2025-01-18 20:31:13,Desktop,Organic,0,20,5,53.0
SESS0003844,CUST01543,1,Homepage,2025-05-01 19:42:00,Desktop,Email,124,19,3,0.0
SESS0003844,CUST01543,2,Search,2025-05-01 19:42:07,Desktop,Email,35,19,3,7.0
SESS0003844,CUST01543,3,Product_View,2025-05-01 19:43:04,Desktop,Email,95,19,3,57.0
SESS0003844,CUST01543,4,Add_to_Cart,2025-05-01 19:43:14,Desktop,Email,289,19,3,10.0
SESS0003844,CUST01543,5,Exit,2025-05-01 19:43:27,Desktop,Email,0,19,3,13.0
SESS0003845,CUST00739,1,Homepage,2025-05-28 22:59:00,Desktop,Direct,99,22,2,0.0
SESS0003845,CUST00739,2,Search,2025-05-28 22:59:22,Desktop,Direct,25,22,2,22.0
SESS0003845,CUST00739,3,Product_View,2025-05-28 22:59:46,Desktop,Direct,10,22,2,24.0
SESS0003845,CUST00739,4,Exit,2025-05-28 23:00:14,Desktop,Direct,0,23,2,28.0
SESS0003846,CUST02077,1,Homepage,2025-06-18 16:16:00,Mobile,Email,146,16,2,0.0
SESS0003846,CUST02077,2,Search,2025-06-18 16:16:52,Mobile,Email,82,16,2,52.0
SESS0003846,CUST02077,3,Product_View,2025-06-18 16:18:12,Mobile,Email,119,16,2,80.0
SESS0003846,CUST02077,4,Exit,2025-06-18 16:18:52,Mobile,Email,0,16,2,40.0
SESS0003847,CUST00531,1,Homepage,2025-06-28 10:37:00,Desktop,Paid_Search,154,10,5,0.0
SESS0003847,CUST00531,2,Category_Browse,2025-06-28 10:37:52,Desktop,Paid_Search,222,10,5,52.0
SESS0003847,CUST00531,3,Product_View,2025-06-28 10:39:20,Desktop,Paid_Search,150,10,5,88.0
SESS0003847,CUST00531,4,Exit,2025-06-28 10:39:32,Desktop,Paid_Search,0,10,5,12.0
SESS0003848,CUST02379,1,Homepage,2025-03-31 18:39:00,Mobile,Email,245,18,0,0.0
SESS0003848,CUST02379,2,Search,2025-03-31 18:39:05,Mobile,Email,249,18,0,5.0
SESS0003848,CUST02379,3,Product_View,2025-03-31 18:40:02,Mobile,Email,14,18,0,57.0
SESS0003848,CUST02379,4,Exit,2025-03-31 18:40:25,Mobile,Email,0,18,0,23.0
SESS0003849,CUST01654,1,Homepage,2025-01-18 01:01:00,Mobile,Organic,196,1,5,0.0
SESS0003849,CUST01654,2,Search,2025-01-18 01:01:51,Mobile,Organic,134,1,5,51.0
SESS0003849,CUST01654,3,Product_View,2025-01-18 01:02:30,Mobile,Organic,170,1,5,39.0
SESS0003849,CUST01654,4,Exit,2025-01-18 01:02:39,Mobile,Organic,0,1,5,9.0
SESS0003850,CUST00652,1,Homepage,2025-03-01 03:42:00,Mobile,Paid_Search,260,3,5,0.0
SESS0003850,CUST00652,2,Category_Browse,2025-03-01 03:42:55,Mobile,Paid_Search,178,3,5,55.0
SESS0003850,CUST00652,3,Exit,2025-03-01 03:43:42,Mobile,Paid_Search,0,3,5,47.0
SESS0003851,CUST00436,1,Homepage,2025-05-08 21:30:00,Mobile,Email,145,21,3,0.0
SESS0003851,CUST00436,2,Search,2025-05-08 21:30:47,Mobile,Email,37,21,3,47.0
SESS0003851,CUST00436,3,Product_View,2025-05-08 21:32:44,Mobile,Email,202,21,3,117.0
SESS0003851,CUST00436,4,Add_to_Cart,2025-05-08 21:33:31,Mobile,Email,124,21,3,47.0
SESS0003851,CUST00436,5,Exit,2025-05-08 21:34:05,Mobile,Email,0,21,3,34.0
SESS0003852,CUST01326,1,Homepage,2025-03-01 23:50:00,Desktop,Paid_Search,71,23,5,0.0
SESS0003852,CUST01326,2,Category_Browse,2025-03-01 23:51:56,Desktop,Paid_Search,248,23,5,116.0
SESS0003852,CUST01326,3,Exit,2025-03-01 23:52:39,Desktop,Paid_Search,0,23,5,43.0
SESS0003853,CUST00970,1,Homepage,2025-01-27 05:46:00,Mobile,Social,103,5,0,0.0
SESS0003853,CUST00970,2,Search,2025-01-27 05:46:52,Mobile,Social,157,5,0,52.0
SESS0003853,CUST00970,3,Product_View,2025-01-27 05:48:38,Mobile,Social,293,5,0,106.0
SESS0003853,CUST00970,4,Add_to_Cart,2025-01-27 05:49:01,Mobile,Social,106,5,0,23.0
SESS0003853,CUST00970,5,Checkout_Start,2025-01-27 05:50:45,Mobile,Social,235,5,0,104.0
SESS0003853,CUST00970,6,Exit,2025-01-27 05:50:52,Mobile,Social,0,5,0,7.0
SESS0003854,CUST01574,1,Homepage,2025-04-18 02:03:00,Mobile,Organic,123,2,4,0.0
SESS0003854,CUST01574,2,Search,2025-04-18 02:03:27,Mobile,Organic,84,2,4,27.0
SESS0003854,CUST01574,3,Exit,2025-04-18 02:03:42,Mobile,Organic,0,2,4,15.0
SESS0003855,CUST02507,1,Homepage,2025-03-06 03:02:00,Mobile,Paid_Search,209,3,3,0.0
SESS0003855,CUST02507,2,Search,2025-03-06 03:02:25,Mobile,Paid_Search,208,3,3,25.0
SESS0003855,CUST02507,3,Exit,2025-03-06 03:03:24,Mobile,Paid_Search,0,3,3,59.0
SESS0003856,CUST00299,1,Homepage,2025-04-24 11:38:00,Mobile,Social,255,11,3,0.0
SESS0003856,CUST00299,2,Search,2025-04-24 11:38:38,Mobile,Social,8,11,3,38.0
SESS0003856,CUST00299,3,Product_View,2025-04-24 11:39:52,Mobile,Social,188,11,3,74.0
SESS0003856,CUST00299,4,Add_to_Cart,2025-04-24 11:40:49,Mobile,Social,20,11,3,57.0
SESS0003856,CUST00299,5,Exit,2025-04-24 11:41:23,Mobile,Social,0,11,3,34.0
SESS0003857,CUST02586,1,Homepage,2025-01-08 05:20:00,Mobile,Referral,47,5,2,0.0
SESS0003857,CUST02586,2,Search,2025-01-08 05:20:06,Mobile,Referral,212,5,2,6.0
SESS0003857,CUST02586,3,Product_View,2025-01-08 05:21:32,Mobile,Referral,223,5,2,86.0
SESS0003857,CUST02586,4,Product_View,2025-01-08 05:23:16,Mobile,Referral,25,5,2,104.0
SESS0003857,CUST02586,5,Add_to_Cart,2025-01-08 05:23:39,Mobile,Referral,81,5,2,23.0
SESS0003857,CUST02586,6,Checkout_Start,2025-01-08 05:25:08,Mobile,Referral,39,5,2,89.0
SESS0003857,CUST02586,7,Payment_Info,2025-01-08 05:27:43,Mobile,Referral,236,5,2,155.0
SESS0003857,CUST02586,8,Order_Complete,2025-01-08 05:28:10,Mobile,Referral,192,5,2,27.0
SESS0003858,CUST00441,1,Homepage,2025-06-28 14:24:00,Mobile,Paid_Search,102,14,5,0.0
SESS0003858,CUST00441,2,Search,2025-06-28 14:24:19,Mobile,Paid_Search,95,14,5,19.0
SESS0003858,CUST00441,3,Product_View,2025-06-28 14:24:42,Mobile,Paid_Search,121,14,5,23.0
SESS0003858,CUST00441,4,Add_to_Cart,2025-06-28 14:24:48,Mobile,Paid_Search,47,14,5,6.0
SESS0003858,CUST00441,5,Checkout_Start,2025-06-28 14:26:28,Mobile,Paid_Search,148,14,5,100.0
SESS0003858,CUST00441,6,Exit,2025-06-28 14:26:54,Mobile,Paid_Search,0,14,5,26.0
SESS0003859,CUST00546,1,Homepage,2025-06-13 18:35:00,Tablet,Paid_Search,180,18,4,0.0
SESS0003859,CUST00546,2,Search,2025-06-13 18:35:25,Tablet,Paid_Search,111,18,4,25.0
SESS0003859,CUST00546,3,Exit,2025-06-13 18:35:51,Tablet,Paid_Search,0,18,4,26.0
SESS0003860,CUST00819,1,Homepage,2025-02-20 08:31:00,Mobile,Social,266,8,3,0.0
SESS0003860,CUST00819,2,Search,2025-02-20 08:31:15,Mobile,Social,201,8,3,15.0
SESS0003860,CUST00819,3,Product_View,2025-02-20 08:32:38,Mobile,Social,40,8,3,83.0
SESS0003860,CUST00819,4,Product_View,2025-02-20 08:34:30,Mobile,Social,102,8,3,112.0
SESS0003860,CUST00819,5,Add_to_Cart,2025-02-20 08:34:51,Mobile,Social,286,8,3,21.0
SESS0003860,CUST00819,6,Checkout_Start,2025-02-20 08:37:27,Mobile,Social,287,8,3,156.0
SESS0003860,CUST00819,7,Payment_Info,2025-02-20 08:38:42,Mobile,Social,71,8,3,75.0
SESS0003860,CUST00819,8,Order_Complete,2025-02-20 08:39:05,Mobile,Social,85,8,3,23.0
SESS0003861,CUST01793,1,Homepage,2025-06-23 09:14:00,Mobile,Organic,102,9,0,0.0
SESS0003861,CUST01793,2,Category_Browse,2025-06-23 09:15:18,Mobile,Organic,297,9,0,78.0
SESS0003861,CUST01793,3,Product_View,2025-06-23 09:16:13,Mobile,Organic,212,9,0,55.0
SESS0003861,CUST01793,4,Add_to_Cart,2025-06-23 09:17:12,Mobile,Organic,67,9,0,59.0
SESS0003861,CUST01793,5,Exit,2025-06-23 09:17:30,Mobile,Organic,0,9,0,18.0
SESS0003862,CUST00825,1,Homepage,2025-02-11 13:52:00,Mobile,Paid_Search,225,13,1,0.0
SESS0003862,CUST00825,2,Category_Browse,2025-02-11 13:52:32,Mobile,Paid_Search,218,13,1,32.0
SESS0003862,CUST00825,3,Product_View,2025-02-11 13:53:01,Mobile,Paid_Search,212,13,1,29.0
SESS0003862,CUST00825,4,Add_to_Cart,2025-02-11 13:53:36,Mobile,Paid_Search,171,13,1,35.0
SESS0003862,CUST00825,5,Exit,2025-02-11 13:53:45,Mobile,Paid_Search,0,13,1,9.0
SESS0003863,CUST02165,1,Homepage,2025-02-19 02:37:00,Desktop,Email,287,2,2,0.0
SESS0003863,CUST02165,2,Category_Browse,2025-02-19 02:38:40,Desktop,Email,219,2,2,100.0
SESS0003863,CUST02165,3,Exit,2025-02-19 02:38:53,Desktop,Email,0,2,2,13.0
SESS0003864,CUST00100,1,Homepage,2025-06-11 21:06:00,Mobile,Direct,161,21,2,0.0
SESS0003864,CUST00100,2,Category_Browse,2025-06-11 21:06:22,Mobile,Direct,201,21,2,22.0
SESS0003864,CUST00100,3,Exit,2025-06-11 21:07:13,Mobile,Direct,0,21,2,51.0
SESS0003865,CUST00834,1,Homepage,2025-01-09 04:57:00,Mobile,Organic,5,4,3,0.0
SESS0003865,CUST00834,2,Category_Browse,2025-01-09 04:58:48,Mobile,Organic,44,4,3,108.0
SESS0003865,CUST00834,3,Exit,2025-01-09 04:59:37,Mobile,Organic,0,4,3,49.0
SESS0003866,CUST00022,1,Homepage,2025-04-03 13:36:00,Desktop,Organic,261,13,3,0.0
SESS0003866,CUST00022,2,Search,2025-04-03 13:36:13,Desktop,Organic,197,13,3,13.0
SESS0003866,CUST00022,3,Exit,2025-04-03 13:36:44,Desktop,Organic,0,13,3,31.0
SESS0003867,CUST02239,1,Homepage,2025-01-19 10:11:00,Mobile,Direct,7,10,6,0.0
SESS0003867,CUST02239,2,Search,2025-01-19 10:11:32,Mobile,Direct,9,10,6,32.0
SESS0003867,CUST02239,3,Product_View,2025-01-19 10:12:47,Mobile,Direct,58,10,6,75.0
SESS0003867,CUST02239,4,Add_to_Cart,2025-01-19 10:13:29,Mobile,Direct,213,10,6,42.0
SESS0003867,CUST02239,5,Checkout_Start,2025-01-19 10:15:14,Mobile,Direct,222,10,6,105.0
SESS0003867,CUST02239,6,Exit,2025-01-19 10:16:07,Mobile,Direct,0,10,6,53.0
SESS0003868,CUST02795,1,Homepage,2025-06-14 16:31:00,Mobile,Direct,214,16,5,0.0
SESS0003868,CUST02795,2,Category_Browse,2025-06-14 16:31:11,Mobile,Direct,45,16,5,11.0
SESS0003868,CUST02795,3,Product_View,2025-06-14 16:32:47,Mobile,Direct,188,16,5,96.0
SESS0003868,CUST02795,4,Product_View,2025-06-14 16:33:44,Mobile,Direct,245,16,5,57.0
SESS0003868,CUST02795,5,Add_to_Cart,2025-06-14 16:34:30,Mobile,Direct,26,16,5,46.0
SESS0003868,CUST02795,6,Checkout_Start,2025-06-14 16:36:36,Mobile,Direct,249,16,5,126.0
SESS0003868,CUST02795,7,Payment_Info,2025-06-14 16:37:23,Mobile,Direct,83,16,5,47.0
SESS0003868,CUST02795,8,Order_Complete,2025-06-14 16:38:08,Mobile,Direct,27,16,5,45.0
SESS0003869,CUST00779,1,Homepage,2025-02-23 18:52:00,Mobile,Direct,194,18,6,0.0
SESS0003869,CUST00779,2,Category_Browse,2025-02-23 18:52:10,Mobile,Direct,148,18,6,10.0
SESS0003869,CUST00779,3,Exit,2025-02-23 18:53:06,Mobile,Direct,0,18,6,56.0
SESS0003870,CUST01941,1,Homepage,2025-05-09 11:22:00,Desktop,Organic,155,11,4,0.0
SESS0003870,CUST01941,2,Category_Browse,2025-05-09 11:23:32,Desktop,Organic,82,11,4,92.0
SESS0003870,CUST01941,3,Product_View,2025-05-09 11:25:12,Desktop,Organic,232,11,4,100.0
SESS0003870,CUST01941,4,Exit,2025-05-09 11:26:11,Desktop,Organic,0,11,4,59.0
SESS0003871,CUST02534,1,Homepage,2025-05-24 04:51:00,Mobile,Organic,123,4,5,0.0
SESS0003871,CUST02534,2,Search,2025-05-24 04:51:28,Mobile,Organic,126,4,5,28.0
SESS0003871,CUST02534,3,Product_View,2025-05-24 04:53:15,Mobile,Organic,248,4,5,107.0
SESS0003871,CUST02534,4,Exit,2025-05-24 04:53:22,Mobile,Organic,0,4,5,7.0
SESS0003872,CUST00276,1,Homepage,2025-04-23 13:40:00,Desktop,Email,199,13,2,0.0
SESS0003872,CUST00276,2,Search,2025-04-23 13:40:36,Desktop,Email,126,13,2,36.0
SESS0003872,CUST00276,3,Exit,2025-04-23 13:41:11,Desktop,Email,0,13,2,35.0
SESS0003873,CUST01541,1,Homepage,2025-01-19 18:05:00,Desktop,Social,221,18,6,0.0
SESS0003873,CUST01541,2,Search,2025-01-19 18:05:27,Desktop,Social,7,18,6,27.0
SESS0003873,CUST01541,3,Product_View,2025-01-19 18:06:06,Desktop,Social,259,18,6,39.0
SESS0003873,CUST01541,4,Add_to_Cart,2025-01-19 18:06:55,Desktop,Social,181,18,6,49.0
SESS0003873,CUST01541,5,Checkout_Start,2025-01-19 18:09:17,Desktop,Social,126,18,6,142.0
SESS0003873,CUST01541,6,Exit,2025-01-19 18:09:40,Desktop,Social,0,18,6,23.0
SESS0003874,CUST00521,1,Homepage,2025-05-13 09:06:00,Mobile,Direct,286,9,1,0.0
SESS0003874,CUST00521,2,Search,2025-05-13 09:06:57,Mobile,Direct,137,9,1,57.0
SESS0003874,CUST00521,3,Product_View,2025-05-13 09:08:34,Mobile,Direct,163,9,1,97.0
SESS0003874,CUST00521,4,Exit,2025-05-13 09:09:02,Mobile,Direct,0,9,1,28.0
SESS0003875,CUST00484,1,Homepage,2025-05-08 07:03:00,Mobile,Organic,199,7,3,0.0
SESS0003875,CUST00484,2,Category_Browse,2025-05-08 07:03:48,Mobile,Organic,198,7,3,48.0
SESS0003875,CUST00484,3,Product_View,2025-05-08 07:05:14,Mobile,Organic,264,7,3,86.0
SESS0003875,CUST00484,4,Exit,2025-05-08 07:05:26,Mobile,Organic,0,7,3,12.0
SESS0003876,CUST02464,1,Homepage,2025-05-19 10:01:00,Mobile,Paid_Search,250,10,0,0.0
SESS0003876,CUST02464,2,Search,2025-05-19 10:01:09,Mobile,Paid_Search,17,10,0,9.0
SESS0003876,CUST02464,3,Product_View,2025-05-19 10:02:40,Mobile,Paid_Search,59,10,0,91.0
SESS0003876,CUST02464,4,Product_View,2025-05-19 10:04:10,Mobile,Paid_Search,290,10,0,90.0
SESS0003876,CUST02464,5,Add_to_Cart,2025-05-19 10:04:52,Mobile,Paid_Search,218,10,0,42.0
SESS0003876,CUST02464,6,Checkout_Start,2025-05-19 10:07:14,Mobile,Paid_Search,94,10,0,142.0
SESS0003876,CUST02464,7,Payment_Info,2025-05-19 10:07:58,Mobile,Paid_Search,251,10,0,44.0
SESS0003876,CUST02464,8,Order_Complete,2025-05-19 10:08:30,Mobile,Paid_Search,34,10,0,32.0
SESS0003877,CUST00918,1,Homepage,2025-03-16 08:24:00,Desktop,Paid_Search,231,8,6,0.0
SESS0003877,CUST00918,2,Category_Browse,2025-03-16 08:25:24,Desktop,Paid_Search,65,8,6,84.0
SESS0003877,CUST00918,3,Product_View,2025-03-16 08:26:36,Desktop,Paid_Search,6,8,6,72.0
SESS0003877,CUST00918,4,Product_View,2025-03-16 08:27:37,Desktop,Paid_Search,56,8,6,61.0
SESS0003877,CUST00918,5,Add_to_Cart,2025-03-16 08:27:56,Desktop,Paid_Search,288,8,6,19.0
SESS0003877,CUST00918,6,Checkout_Start,2025-03-16 08:30:01,Desktop,Paid_Search,102,8,6,125.0
SESS0003877,CUST00918,7,Payment_Info,2025-03-16 08:31:25,Desktop,Paid_Search,282,8,6,84.0
SESS0003877,CUST00918,8,Order_Complete,2025-03-16 08:31:58,Desktop,Paid_Search,249,8,6,33.0
SESS0003878,CUST02881,1,Homepage,2025-04-02 02:55:00,Tablet,Email,130,2,2,0.0
SESS0003878,CUST02881,2,Search,2025-04-02 02:55:16,Tablet,Email,113,2,2,16.0
SESS0003878,CUST02881,3,Exit,2025-04-02 02:55:51,Tablet,Email,0,2,2,35.0
SESS0003879,CUST00647,1,Homepage,2025-03-15 02:34:00,Desktop,Organic,86,2,5,0.0
SESS0003879,CUST00647,2,Search,2025-03-15 02:34:47,Desktop,Organic,233,2,5,47.0
SESS0003879,CUST00647,3,Product_View,2025-03-15 02:35:32,Desktop,Organic,121,2,5,45.0
SESS0003879,CUST00647,4,Add_to_Cart,2025-03-15 02:36:13,Desktop,Organic,292,2,5,41.0
SESS0003879,CUST00647,5,Exit,2025-03-15 02:36:38,Desktop,Organic,0,2,5,25.0
SESS0003880,CUST02357,1,Homepage,2025-03-03 16:59:00,Desktop,Organic,175,16,0,0.0
SESS0003880,CUST02357,2,Category_Browse,2025-03-03 17:00:51,Desktop,Organic,8,17,0,111.0
SESS0003880,CUST02357,3,Exit,2025-03-03 17:01:11,Desktop,Organic,0,17,0,20.0
SESS0003881,CUST02504,1,Homepage,2025-05-09 09:25:00,Desktop,Organic,134,9,4,0.0
SESS0003881,CUST02504,2,Search,2025-05-09 09:25:36,Desktop,Organic,5,9,4,36.0
SESS0003881,CUST02504,3,Product_View,2025-05-09 09:26:03,Desktop,Organic,164,9,4,27.0
SESS0003881,CUST02504,4,Product_View,2025-05-09 09:26:21,Desktop,Organic,252,9,4,18.0
SESS0003881,CUST02504,5,Add_to_Cart,2025-05-09 09:26:49,Desktop,Organic,271,9,4,28.0
SESS0003881,CUST02504,6,Checkout_Start,2025-05-09 09:27:34,Desktop,Organic,97,9,4,45.0
SESS0003881,CUST02504,7,Payment_Info,2025-05-09 09:29:48,Desktop,Organic,16,9,4,134.0
SESS0003881,CUST02504,8,Order_Complete,2025-05-09 09:30:38,Desktop,Organic,125,9,4,50.0
SESS0003882,CUST02534,1,Homepage,2025-01-15 17:44:00,Desktop,Social,102,17,2,0.0
SESS0003882,CUST02534,2,Search,2025-01-15 17:44:05,Desktop,Social,299,17,2,5.0
SESS0003882,CUST02534,3,Product_View,2025-01-15 17:45:06,Desktop,Social,99,17,2,61.0
SESS0003882,CUST02534,4,Exit,2025-01-15 17:45:46,Desktop,Social,0,17,2,40.0
SESS0003883,CUST00455,1,Homepage,2025-05-30 15:59:00,Desktop,Direct,165,15,4,0.0
SESS0003883,CUST00455,2,Search,2025-05-30 15:59:08,Desktop,Direct,117,15,4,8.0
SESS0003883,CUST00455,3,Exit,2025-05-30 15:59:42,Desktop,Direct,0,15,4,34.0
SESS0003884,CUST01078,1,Homepage,2025-06-17 00:02:00,Mobile,Social,38,0,1,0.0
SESS0003884,CUST01078,2,Search,2025-06-17 00:02:45,Mobile,Social,150,0,1,45.0
SESS0003884,CUST01078,3,Product_View,2025-06-17 00:03:14,Mobile,Social,111,0,1,29.0
SESS0003884,CUST01078,4,Add_to_Cart,2025-06-17 00:03:26,Mobile,Social,30,0,1,12.0
SESS0003884,CUST01078,5,Checkout_Start,2025-06-17 00:05:20,Mobile,Social,159,0,1,114.0
SESS0003884,CUST01078,6,Exit,2025-06-17 00:05:56,Mobile,Social,0,0,1,36.0
SESS0003885,CUST01385,1,Homepage,2025-04-18 08:12:00,Desktop,Organic,39,8,4,0.0
SESS0003885,CUST01385,2,Search,2025-04-18 08:12:42,Desktop,Organic,298,8,4,42.0
SESS0003885,CUST01385,3,Product_View,2025-04-18 08:13:33,Desktop,Organic,174,8,4,51.0
SESS0003885,CUST01385,4,Exit,2025-04-18 08:14:26,Desktop,Organic,0,8,4,53.0
SESS0003886,CUST01371,1,Homepage,2025-01-16 04:13:00,Desktop,Email,68,4,3,0.0
SESS0003886,CUST01371,2,Search,2025-01-16 04:13:21,Desktop,Email,272,4,3,21.0
SESS0003886,CUST01371,3,Product_View,2025-01-16 04:15:18,Desktop,Email,189,4,3,117.0
SESS0003886,CUST01371,4,Exit,2025-01-16 04:15:35,Desktop,Email,0,4,3,17.0
SESS0003887,CUST02241,1,Homepage,2025-03-26 21:58:00,Mobile,Direct,94,21,2,0.0
SESS0003887,CUST02241,2,Category_Browse,2025-03-26 21:59:05,Mobile,Direct,21,21,2,65.0
SESS0003887,CUST02241,3,Product_View,2025-03-26 22:00:42,Mobile,Direct,28,22,2,97.0
SESS0003887,CUST02241,4,Add_to_Cart,2025-03-26 22:00:58,Mobile,Direct,227,22,2,16.0
SESS0003887,CUST02241,5,Checkout_Start,2025-03-26 22:02:25,Mobile,Direct,193,22,2,87.0
SESS0003887,CUST02241,6,Exit,2025-03-26 22:02:45,Mobile,Direct,0,22,2,20.0
SESS0003888,CUST00256,1,Homepage,2025-03-02 15:04:00,Desktop,Paid_Search,171,15,6,0.0
SESS0003888,CUST00256,2,Search,2025-03-02 15:04:06,Desktop,Paid_Search,105,15,6,6.0
SESS0003888,CUST00256,3,Product_View,2025-03-02 15:05:29,Desktop,Paid_Search,17,15,6,83.0
SESS0003888,CUST00256,4,Add_to_Cart,2025-03-02 15:05:52,Desktop,Paid_Search,266,15,6,23.0
SESS0003888,CUST00256,5,Checkout_Start,2025-03-02 15:08:47,Desktop,Paid_Search,13,15,6,175.0
SESS0003888,CUST00256,6,Exit,2025-03-02 15:09:08,Desktop,Paid_Search,0,15,6,21.0
SESS0003889,CUST02310,1,Homepage,2025-06-06 22:53:00,Mobile,Paid_Search,143,22,4,0.0
SESS0003889,CUST02310,2,Search,2025-06-06 22:53:12,Mobile,Paid_Search,249,22,4,12.0
SESS0003889,CUST02310,3,Product_View,2025-06-06 22:54:28,Mobile,Paid_Search,134,22,4,76.0
SESS0003889,CUST02310,4,Product_View,2025-06-06 22:55:59,Mobile,Paid_Search,198,22,4,91.0
SESS0003889,CUST02310,5,Add_to_Cart,2025-06-06 22:56:29,Mobile,Paid_Search,297,22,4,30.0
SESS0003889,CUST02310,6,Checkout_Start,2025-06-06 22:57:34,Mobile,Paid_Search,20,22,4,65.0
SESS0003889,CUST02310,7,Payment_Info,2025-06-06 22:59:21,Mobile,Paid_Search,25,22,4,107.0
SESS0003889,CUST02310,8,Order_Complete,2025-06-06 22:59:32,Mobile,Paid_Search,249,22,4,11.0
SESS0003890,CUST00145,1,Homepage,2025-03-30 02:26:00,Mobile,Email,194,2,6,0.0
SESS0003890,CUST00145,2,Category_Browse,2025-03-30 02:26:48,Mobile,Email,196,2,6,48.0
SESS0003890,CUST00145,3,Product_View,2025-03-30 02:28:41,Mobile,Email,72,2,6,113.0
SESS0003890,CUST00145,4,Add_to_Cart,2025-03-30 02:28:49,Mobile,Email,159,2,6,8.0
SESS0003890,CUST00145,5,Exit,2025-03-30 02:28:59,Mobile,Email,0,2,6,10.0
SESS0003891,CUST02451,1,Homepage,2025-06-06 02:56:00,Tablet,Organic,216,2,4,0.0
SESS0003891,CUST02451,2,Category_Browse,2025-06-06 02:56:45,Tablet,Organic,242,2,4,45.0
SESS0003891,CUST02451,3,Product_View,2025-06-06 02:56:59,Tablet,Organic,231,2,4,14.0
SESS0003891,CUST02451,4,Add_to_Cart,2025-06-06 02:57:22,Tablet,Organic,94,2,4,23.0
SESS0003891,CUST02451,5,Checkout_Start,2025-06-06 02:59:14,Tablet,Organic,143,2,4,112.0
SESS0003891,CUST02451,6,Payment_Info,2025-06-06 03:00:36,Tablet,Organic,24,3,4,82.0
SESS0003891,CUST02451,7,Exit,2025-06-06 03:00:49,Tablet,Organic,0,3,4,13.0
SESS0003892,CUST02259,1,Homepage,2025-05-03 04:17:00,Desktop,Paid_Search,129,4,5,0.0
SESS0003892,CUST02259,2,Search,2025-05-03 04:17:36,Desktop,Paid_Search,204,4,5,36.0
SESS0003892,CUST02259,3,Product_View,2025-05-03 04:18:39,Desktop,Paid_Search,287,4,5,63.0
SESS0003892,CUST02259,4,Add_to_Cart,2025-05-03 04:19:05,Desktop,Paid_Search,160,4,5,26.0
SESS0003892,CUST02259,5,Exit,2025-05-03 04:19:27,Desktop,Paid_Search,0,4,5,22.0
SESS0003893,CUST02963,1,Homepage,2025-01-11 03:02:00,Desktop,Email,124,3,5,0.0
SESS0003893,CUST02963,2,Search,2025-01-11 03:02:54,Desktop,Email,110,3,5,54.0
SESS0003893,CUST02963,3,Product_View,2025-01-11 03:04:30,Desktop,Email,135,3,5,96.0
SESS0003893,CUST02963,4,Product_View,2025-01-11 03:05:12,Desktop,Email,42,3,5,42.0
SESS0003893,CUST02963,5,Add_to_Cart,2025-01-11 03:05:39,Desktop,Email,117,3,5,27.0
SESS0003893,CUST02963,6,Checkout_Start,2025-01-11 03:08:32,Desktop,Email,75,3,5,173.0
