customer_id,engagement_score,past_purchases,account_age_days,device_type,received_personalization,made_purchase,revenue
CUST04856,0.152,4,114,Mobile,1,0,0.0
CUST04857,0.081,4,961,Mobile,1,1,117.28
CUST04858,0.155,2,252,Desktop,0,1,257.43
CUST04859,0.303,3,987,Mobile,0,0,0.0
CUST04860,0.464,5,549,Desktop,1,1,82.61
CUST04861,0.145,3,718,Desktop,1,0,0.0
CUST04862,0.26,4,260,Mobile,1,0,0.0
CUST04863,0.578,2,595,Mobile,1,1,151.62
CUST04864,0.667,2,34,Mobile,1,0,0.0
CUST04865,0.147,1,531,Desktop,0,0,0.0
CUST04866,0.008,0,223,Mobile,1,0,0.0
CUST04867,0.232,0,854,Desktop,0,0,0.0
CUST04868,0.17,3,537,Desktop,0,0,0.0
CUST04869,0.064,6,171,Mobile,0,0,0.0
CUST04870,0.445,6,587,Desktop,1,0,0.0
CUST04871,0.319,2,680,Mobile,0,0,0.0
CUST04872,0.206,3,961,Mobile,0,0,0.0
CUST04873,0.177,3,740,Mobile,1,0,0.0
CUST04874,0.362,4,170,Mobile,1,0,0.0
CUST04875,0.58,2,742,Desktop,1,0,0.0
CUST04876,0.14,0,452,Mobile,1,1,117.43
CUST04877,0.466,1,772,Desktop,1,0,0.0
CUST04878,0.316,2,540,Mobile,1,0,0.0
CUST04879,0.465,4,831,Mobile,1,0,0.0
CUST04880,0.762,5,264,Mobile,0,0,0.0
CUST04881,0.144,1,877,Desktop,0,0,0.0
CUST04882,0.248,3,244,Mobile,0,1,74.41
CUST04883,0.404,3,602,Mobile,0,0,0.0
CUST04884,0.161,1,119,Mobile,1,0,0.0
CUST04885,0.505,5,954,Desktop,1,1,73.75
CUST04886,0.526,2,671,Tablet,1,0,0.0
CUST04887,0.401,6,122,Mobile,0,1,105.99
CUST04888,0.072,0,911,Mobile,0,0,0.0
CUST04889,0.238,2,962,Mobile,0,1,190.38
CUST04890,0.601,1,323,Desktop,1,0,0.0
CUST04891,0.085,2,788,Mobile,1,0,0.0
CUST04892,0.573,5,609,Mobile,1,0,0.0
CUST04893,0.225,1,812,Mobile,1,0,0.0
CUST04894,0.363,3,390,Mobile,1,0,0.0
CUST04895,0.07,4,666,Desktop,0,0,0.0
CUST04896,0.456,3,830,Tablet,1,1,250.78
CUST04897,0.197,6,864,Desktop,1,0,0.0
CUST04898,0.236,6,886,Mobile,0,0,0.0
CUST04899,0.236,2,769,Desktop,1,0,0.0
CUST04900,0.241,4,908,Mobile,1,1,67.48
CUST04901,0.302,2,181,Mobile,1,1,87.88
CUST04902,0.606,5,407,Tablet,0,0,0.0
CUST04903,0.341,3,787,Mobile,1,0,0.0
CUST04904,0.361,3,948,Mobile,1,0,0.0
CUST04905,0.295,3,327,Desktop,1,0,0.0
CUST04906,0.312,3,300,Mobile,1,1,167.21
CUST04907,0.289,5,838,Mobile,0,0,0.0
CUST04908,0.181,4,699,Mobile,1,0,0.0
CUST04909,0.083,6,754,Desktop,1,0,0.0
CUST04910,0.252,3,556,Mobile,1,0,0.0
CUST04911,0.261,6,795,Desktop,1,1,130.08
CUST04912,0.328,3,785,Mobile,0,0,0.0
CUST04913,0.07,0,773,Mobile,1,0,0.0
CUST04914,0.215,2,576,Desktop,1,1,229.03
CUST04915,0.387,1,852,Mobile,0,0,0.0
CUST04916,0.371,5,411,Tablet,1,0,0.0
CUST04917,0.275,9,792,Mobile,1,0,0.0
CUST04918,0.774,3,212,Mobile,0,0,0.0
CUST04919,0.283,2,516,Tablet,1,0,0.0
CUST04920,0.212,2,340,Mobile,1,0,0.0
CUST04921,0.373,5,554,Mobile,0,1,76.89
CUST04922,0.44,3,708,Desktop,0,1,95.54
CUST04923,0.127,5,187,Mobile,1,0,0.0
CUST04924,0.403,1,351,Mobile,0,0,0.0
CUST04925,0.314,2,434,Mobile,0,0,0.0
CUST04926,0.035,1,445,Mobile,0,0,0.0
CUST04927,0.144,5,559,Tablet,0,0,0.0
CUST04928,0.306,4,304,Desktop,0,1,97.21
CUST04929,0.293,2,889,Desktop,0,0,0.0
CUST04930,0.502,4,943,Tablet,1,0,0.0
CUST04931,0.381,3,822,Mobile,0,0,0.0
CUST04932,0.42,5,334,Desktop,1,0,0.0
CUST04933,0.491,6,289,Desktop,0,0,0.0
CUST04934,0.263,3,538,Mobile,1,0,0.0
CUST04935,0.063,1,719,Mobile,1,0,0.0
CUST04936,0.236,3,139,Mobile,1,1,43.95
CUST04937,0.288,3,214,Desktop,0,0,0.0
CUST04938,0.439,5,454,Desktop,1,0,0.0
CUST04939,0.155,5,75,Mobile,1,0,0.0
CUST04940,0.039,3,517,Desktop,0,0,0.0
CUST04941,0.061,2,250,Mobile,1,0,0.0
CUST04942,0.169,5,224,Mobile,1,0,0.0
CUST04943,0.309,4,994,Desktop,0,0,0.0
CUST04944,0.378,4,230,Desktop,1,0,0.0
CUST04945,0.191,2,364,Mobile,0,0,0.0
CUST04946,0.166,2,472,Mobile,1,0,0.0
CUST04947,0.099,4,856,Mobile,1,1,62.61
CUST04948,0.342,1,212,Desktop,1,0,0.0
CUST04949,0.342,2,193,Mobile,1,1,71.7
CUST04950,0.069,2,608,Desktop,1,0,0.0
CUST04951,0.432,0,277,Tablet,0,0,0.0
CUST04952,0.075,3,897,Desktop,1,0,0.0
CUST04953,0.115,2,777,Tablet,1,0,0.0
CUST04954,0.344,4,546,Mobile,0,0,0.0
CUST04955,0.446,3,36,Desktop,0,0,0.0
CUST04956,0.294,6,59,Tablet,1,0,0.0
CUST04957,0.566,3,554,Mobile,1,0,0.0
CUST04958,0.501,3,228,Desktop,1,0,0.0
CUST04959,0.267,7,383,Mobile,1,0,0.0
CUST04960,0.178,7,232,Desktop,0,0,0.0
CUST04961,0.523,0,205,Desktop,1,0,0.0
CUST04962,0.228,4,474,Desktop,0,0,0.0
CUST04963,0.039,4,424,Tablet,0,0,0.0
CUST04964,0.397,4,822,Mobile,1,0,0.0
CUST04965,0.447,0,286,Mobile,1,0,0.0
CUST04966,0.212,6,342,Desktop,1,1,119.98
CUST04967,0.111,2,58,Desktop,0,0,0.0
CUST04968,0.229,3,37,Mobile,1,0,0.0
CUST04969,0.167,6,37,Desktop,1,0,0.0
CUST04970,0.148,0,430,Desktop,0,1,57.55
CUST04971,0.435,3,758,Desktop,1,1,239.13
CUST04972,0.194,6,856,Mobile,0,0,0.0
CUST04973,0.037,2,737,Mobile,1,0,0.0
CUST04974,0.383,3,152,Desktop,0,0,0.0
CUST04975,0.5,1,997,Mobile,1,0,0.0
CUST04976,0.234,2,93,Mobile,0,0,0.0
CUST04977,0.11,1,735,Desktop,0,0,0.0
CUST04978,0.207,5,564,Mobile,0,0,0.0
CUST04979,0.314,3,373,Mobile,0,0,0.0
CUST04980,0.11,2,755,Desktop,0,0,0.0
CUST04981,0.24,2,155,Mobile,1,0,0.0
CUST04982,0.611,5,196,Desktop,0,0,0.0
CUST04983,0.28,1,959,Mobile,0,0,0.0
CUST04984,0.429,3,251,Tablet,1,0,0.0
CUST04985,0.521,4,191,Mobile,1,0,0.0
CUST04986,0.304,2,495,Mobile,1,0,0.0
CUST04987,0.368,1,712,Desktop,1,1,80.4
CUST04988,0.154,3,300,Desktop,0,0,0.0
CUST04989,0.108,5,768,Mobile,0,0,0.0
CUST04990,0.279,3,950,Mobile,1,0,0.0
CUST04991,0.191,5,189,Desktop,1,1,58.53
CUST04992,0.13,6,994,Mobile,1,0,0.0
CUST04993,0.329,4,337,Mobile,0,0,0.0
CUST04994,0.054,3,562,Desktop,0,0,0.0
CUST04995,0.498,3,768,Mobile,0,0,0.0
CUST04996,0.051,2,358,Desktop,1,1,153.17
CUST04997,0.364,2,45,Desktop,1,1,164.61
CUST04998,0.336,4,663,Mobile,1,0,0.0
CUST04999,0.446,2,938,Desktop,0,0,0.0
CUST05000,0.326,4,273,Mobile,0,0,0.0
CUST05001,0.244,1,958,Mobile,0,0,0.0
CUST05002,0.406,4,523,Mobile,1,0,0.0
CUST05003,0.317,3,325,Mobile,0,1,99.29
CUST05004,0.418,1,986,Mobile,0,0,0.0
CUST05005,0.138,4,657,Mobile,1,0,0.0
CUST05006,0.12,3,497,Desktop,0,0,0.0
CUST05007,0.212,2,623,Mobile,1,1,78.71
CUST05008,0.324,3,253,Desktop,1,0,0.0
CUST05009,0.409,1,208,Desktop,1,1,182.22
CUST05010,0.399,3,825,Mobile,1,0,0.0
CUST05011,0.319,1,376,Mobile,1,0,0.0
CUST05012,0.225,3,304,Desktop,0,0,0.0
CUST05013,0.055,3,263,Desktop,1,0,0.0
CUST05014,0.068,1,848,Desktop,0,0,0.0
CUST05015,0.264,6,678,Desktop,0,1,24.13
CUST05016,0.615,1,326,Desktop,0,0,0.0
CUST05017,0.112,4,423,Desktop,0,0,0.0
CUST05018,0.301,4,114,Desktop,1,1,89.7
CUST05019,0.16,3,199,Tablet,0,0,0.0
CUST05020,0.692,3,377,Desktop,1,0,0.0
CUST05021,0.321,3,846,Mobile,1,0,0.0
CUST05022,0.1,5,847,Desktop,0,1,83.45
CUST05023,0.244,3,759,Mobile,0,0,0.0
CUST05024,0.343,7,540,Mobile,0,0,0.0
CUST05025,0.225,2,798,Desktop,0,0,0.0
CUST05026,0.056,6,406,Mobile,0,1,37.99
CUST05027,0.475,1,110,Mobile,0,0,0.0
CUST05028,0.068,2,612,Mobile,1,0,0.0
CUST05029,0.036,1,204,Desktop,1,0,0.0
CUST05030,0.267,5,115,Desktop,1,1,544.84
CUST05031,0.325,5,48,Tablet,1,0,0.0
CUST05032,0.105,2,502,Desktop,0,1,141.97
CUST05033,0.278,2,682,Tablet,1,0,0.0
CUST05034,0.225,5,463,Desktop,0,0,0.0
CUST05035,0.153,4,710,Mobile,0,1,102.66
CUST05036,0.29,8,518,Mobile,0,1,33.05
CUST05037,0.222,7,203,Desktop,1,0,0.0
CUST05038,0.299,4,667,Mobile,1,1,152.14
CUST05039,0.499,4,731,Mobile,1,0,0.0
CUST05040,0.176,0,730,Mobile,0,1,110.27
CUST05041,0.36,3,513,Tablet,1,0,0.0
CUST05042,0.374,2,621,Desktop,0,0,0.0
CUST05043,0.161,2,823,Mobile,0,0,0.0
CUST05044,0.432,5,653,Mobile,1,0,0.0
CUST05045,0.13,1,502,Desktop,1,0,0.0
CUST05046,0.13,3,346,Desktop,0,0,0.0
CUST05047,0.28,3,741,Desktop,1,1,353.83
CUST05048,0.381,5,176,Tablet,1,1,112.47
CUST05049,0.204,1,299,Desktop,0,0,0.0
CUST05050,0.084,2,644,Desktop,0,0,0.0
CUST05051,0.336,4,246,Tablet,1,0,0.0
CUST05052,0.11,2,905,Desktop,1,0,0.0
CUST05053,0.037,4,470,Desktop,1,0,0.0
CUST05054,0.391,4,460,Mobile,0,0,0.0
CUST05055,0.147,4,899,Desktop,1,0,0.0
CUST05056,0.093,1,412,Mobile,1,0,0.0
CUST05057,0.516,7,115,Desktop,1,1,73.48
CUST05058,0.145,7,479,Mobile,1,1,112.3
CUST05059,0.032,4,41,Desktop,1,1,57.19
CUST05060,0.309,1,457,Mobile,0,0,0.0
CUST05061,0.357,4,519,Desktop,1,1,79.1
CUST05062,0.536,2,78,Desktop,1,0,0.0
CUST05063,0.055,4,553,Mobile,1,1,37.73
CUST05064,0.36,4,858,Desktop,1,0,0.0
CUST05065,0.378,2,155,Desktop,0,0,0.0
CUST05066,0.123,3,118,Mobile,0,0,0.0
CUST05067,0.358,1,552,Mobile,1,0,0.0
CUST05068,0.076,4,783,Tablet,1,0,0.0
CUST05069,0.705,4,815,Tablet,0,0,0.0
CUST05070,0.432,2,779,Desktop,0,1,57.87
CUST05071,0.252,3,441,Desktop,1,1,69.97
CUST05072,0.654,4,983,Desktop,1,0,0.0
CUST05073,0.322,6,544,Desktop,0,0,0.0
CUST05074,0.144,3,389,Mobile,0,0,0.0
CUST05075,0.022,7,134,Desktop,0,0,0.0
CUST05076,0.386,5,650,Desktop,0,0,0.0
CUST05077,0.331,2,852,Mobile,1,0,0.0
CUST05078,0.4,5,538,Mobile,0,0,0.0
CUST05079,0.444,4,395,Mobile,0,1,60.04
CUST05080,0.115,4,459,Desktop,1,1,84.1
CUST05081,0.36,4,894,Desktop,0,1,74.16
CUST05082,0.347,3,492,Mobile,1,1,39.28
CUST05083,0.349,4,940,Mobile,1,0,0.0
CUST05084,0.577,3,238,Desktop,0,1,76.1
CUST05085,0.325,3,490,Desktop,0,0,0.0
CUST05086,0.238,2,932,Desktop,1,0,0.0
CUST05087,0.159,0,150,Mobile,1,1,27.41
CUST05088,0.713,4,186,Tablet,1,0,0.0
CUST05089,0.291,5,484,Desktop,1,0,0.0
CUST05090,0.39,0,750,Desktop,1,1,72.86
CUST05091,0.628,3,771,Mobile,0,1,270.53
CUST05092,0.155,1,332,Mobile,1,0,0.0
CUST05093,0.272,3,537,Desktop,0,0,0.0
CUST05094,0.045,1,812,Mobile,1,0,0.0
CUST05095,0.164,6,700,Mobile,1,0,0.0
CUST05096,0.292,5,710,Mobile,0,0,0.0
CUST05097,0.277,4,793,Desktop,0,0,0.0
CUST05098,0.113,4,856,Mobile,1,0,0.0
CUST05099,0.399,3,350,Desktop,0,0,0.0
CUST05100,0.375,5,51,Mobile,1,0,0.0
CUST05101,0.14,1,254,Mobile,0,0,0.0
CUST05102,0.067,4,55,Desktop,0,1,80.35
CUST05103,0.121,4,947,Mobile,1,0,0.0
CUST05104,0.657,2,77,Mobile,0,0,0.0
CUST05105,0.107,2,591,Desktop,0,0,0.0
CUST05106,0.287,4,90,Desktop,1,0,0.0
CUST05107,0.415,1,256,Mobile,1,0,0.0
CUST05108,0.047,2,642,Desktop,1,0,0.0
CUST05109,0.317,1,869,Mobile,1,0,0.0
CUST05110,0.159,2,641,Tablet,1,1,90.11
CUST05111,0.101,5,449,Desktop,1,1,319.31
CUST05112,0.228,3,337,Mobile,0,0,0.0
CUST05113,0.302,2,583,Desktop,1,1,50.62
CUST05114,0.211,4,545,Mobile,0,1,208.55
CUST05115,0.258,4,993,Mobile,0,0,0.0
CUST05116,0.237,3,971,Mobile,1,1,37.05
CUST05117,0.244,2,778,Mobile,0,0,0.0
CUST05118,0.253,0,582,Mobile,0,0,0.0
CUST05119,0.119,2,734,Desktop,1,0,0.0
CUST05120,0.875,9,90,Mobile,1,1,77.01
CUST05121,0.091,4,216,Mobile,1,0,0.0
CUST05122,0.105,2,497,Desktop,0,1,84.87
CUST05123,0.03,1,619,Mobile,0,0,0.0
CUST05124,0.313,5,310,Mobile,1,1,119.47
CUST05125,0.442,3,799,Mobile,0,0,0.0
CUST05126,0.472,3,800,Desktop,1,1,130.59
CUST05127,0.134,4,752,Mobile,1,0,0.0
CUST05128,0.409,4,782,Desktop,0,1,280.79
CUST05129,0.043,5,918,Mobile,1,0,0.0
CUST05130,0.035,3,602,Tablet,1,0,0.0
CUST05131,0.114,1,158,Mobile,0,1,54.68
CUST05132,0.185,2,754,Mobile,0,0,0.0
CUST05133,0.451,4,39,Mobile,1,0,0.0
CUST05134,0.039,0,561,Tablet,1,0,0.0
CUST05135,0.208,0,218,Mobile,1,0,0.0
CUST05136,0.298,3,853,Mobile,0,0,0.0
CUST05137,0.049,5,748,Mobile,0,0,0.0
CUST05138,0.353,4,477,Mobile,1,1,140.58
CUST05139,0.248,3,757,Mobile,1,0,0.0
CUST05140,0.27,6,306,Tablet,1,0,0.0
CUST05141,0.059,2,690,Mobile,0,0,0.0
CUST05142,0.155,3,517,Desktop,1,0,0.0
CUST05143,0.443,4,956,Mobile,1,1,117.76
CUST05144,0.207,5,857,Desktop,1,0,0.0
CUST05145,0.252,3,270,Desktop,1,0,0.0
CUST05146,0.286,1,261,Mobile,0,0,0.0
CUST05147,0.056,5,511,Mobile,1,0,0.0
CUST05148,0.058,4,561,Mobile,1,0,0.0
CUST05149,0.225,5,382,Mobile,1,1,105.28
CUST05150,0.176,3,52,Tablet,0,1,213.66
CUST05151,0.331,3,782,Mobile,0,1,222.08
CUST05152,0.444,4,474,Desktop,0,0,0.0
CUST05153,0.281,4,145,Desktop,1,0,0.0
CUST05154,0.134,4,749,Desktop,0,0,0.0
CUST05155,0.398,5,801,Mobile,1,1,63.29
CUST05156,0.224,1,526,Mobile,1,0,0.0
CUST05157,0.075,1,191,Desktop,1,0,0.0
CUST05158,0.327,6,721,Mobile,1,0,0.0
CUST05159,0.101,2,221,Mobile,0,0,0.0
CUST05160,0.171,6,428,Desktop,1,1,45.99
CUST05161,0.218,2,90,Desktop,0,0,0.0
CUST05162,0.123,1,35,Mobile,1,0,0.0
CUST05163,0.241,3,73,Desktop,0,1,165.25
CUST05164,0.495,3,620,Mobile,0,0,0.0
CUST05165,0.204,8,251,Desktop,0,0,0.0
CUST05166,0.453,5,393,Mobile,0,0,0.0
CUST05167,0.127,4,226,Desktop,0,0,0.0
CUST05168,0.235,0,580,Mobile,1,0,0.0
CUST05169,0.537,2,430,Desktop,0,0,0.0
CUST05170,0.479,4,546,Desktop,1,1,74.06
CUST05171,0.36,2,387,Tablet,1,1,53.46
CUST05172,0.254,4,222,Desktop,0,0,0.0
CUST05173,0.523,4,764,Mobile,0,0,0.0
CUST05174,0.346,3,848,Tablet,1,0,0.0
CUST05175,0.059,3,131,Desktop,0,0,0.0
CUST05176,0.264,3,51,Desktop,0,0,0.0
CUST05177,0.216,3,435,Mobile,1,0,0.0
CUST05178,0.25,2,942,Desktop,0,1,37.87
CUST05179,0.437,6,649,Mobile,1,0,0.0
CUST05180,0.149,2,579,Desktop,1,0,0.0
CUST05181,0.421,3,40,Desktop,1,0,0.0
CUST05182,0.181,2,973,Mobile,1,0,0.0
CUST05183,0.263,1,392,Mobile,1,0,0.0
CUST05184,0.105,4,325,Desktop,0,0,0.0
CUST05185,0.413,1,617,Desktop,1,0,0.0
CUST05186,0.211,3,859,Mobile,1,1,86.16
CUST05187,0.461,4,289,Mobile,1,0,0.0
CUST05188,0.154,3,863,Mobile,1,0,0.0
CUST05189,0.293,1,712,Desktop,0,0,0.0
CUST05190,0.546,0,607,Mobile,1,0,0.0
CUST05191,0.528,6,252,Mobile,0,0,0.0
CUST05192,0.126,3,280,Tablet,0,0,0.0
CUST05193,0.215,2,443,Desktop,0,1,22.1
CUST05194,0.377,3,544,Mobile,1,0,0.0
CUST05195,0.362,1,673,Desktop,0,0,0.0
CUST05196,0.267,5,596,Mobile,0,0,0.0
CUST05197,0.166,5,796,Mobile,1,1,114.95
CUST05198,0.368,2,540,Mobile,0,0,0.0
CUST05199,0.295,8,764,Tablet,1,0,0.0
CUST05200,0.063,4,370,Desktop,1,1,75.46
CUST05201,0.231,9,81,Desktop,1,0,0.0
CUST05202,0.068,4,755,Mobile,1,1,70.91
CUST05203,0.108,5,260,Mobile,0,0,0.0
CUST05204,0.378,3,914,Desktop,1,0,0.0
CUST05205,0.194,3,994,Mobile,0,0,0.0
CUST05206,0.367,2,414,Tablet,1,0,0.0
CUST05207,0.075,3,663,Desktop,0,0,0.0
CUST05208,0.49,2,857,Mobile,1,0,0.0
CUST05209,0.378,4,333,Desktop,1,1,115.34
CUST05210,0.509,3,796,Tablet,1,1,73.67
CUST05211,0.437,4,613,Mobile,0,0,0.0
CUST05212,0.04,2,567,Mobile,0,0,0.0
CUST05213,0.141,4,886,Mobile,0,0,0.0
CUST05214,0.428,6,344,Mobile,1,0,0.0
CUST05215,0.416,4,328,Mobile,1,0,0.0
CUST05216,0.451,0,700,Mobile,0,0,0.0
CUST05217,0.246,6,617,Mobile,1,0,0.0
CUST05218,0.141,4,642,Mobile,1,1,168.97
CUST05219,0.267,1,381,Mobile,0,0,0.0
CUST05220,0.28,2,973,Desktop,1,0,0.0
CUST05221,0.108,4,685,Mobile,1,0,0.0
CUST05222,0.391,6,167,Desktop,1,0,0.0
CUST05223,0.361,7,459,Mobile,1,0,0.0
CUST05224,0.162,4,926,Mobile,1,0,0.0
CUST05225,0.79,0,520,Desktop,1,0,0.0
CUST05226,0.251,4,296,Mobile,0,0,0.0
CUST05227,0.124,2,881,Mobile,0,0,0.0
CUST05228,0.298,3,81,Desktop,1,0,0.0
CUST05229,0.257,6,316,Mobile,0,0,0.0
CUST05230,0.186,4,337,Mobile,1,1,60.95
CUST05231,0.404,3,90,Tablet,0,0,0.0
CUST05232,0.185,2,37,Desktop,1,0,0.0
CUST05233,0.08,3,324,Tablet,1,0,0.0
CUST05234,0.283,2,471,Desktop,0,0,0.0
CUST05235,0.497,8,476,Mobile,1,1,303.79
CUST05236,0.22,3,170,Tablet,1,0,0.0
CUST05237,0.224,2,515,Desktop,1,0,0.0
CUST05238,0.261,6,170,Desktop,1,0,0.0
CUST05239,0.48,7,785,Mobile,1,1,60.19
CUST05240,0.24,1,520,Desktop,1,0,0.0
CUST05241,0.374,4,642,Mobile,0,0,0.0
CUST05242,0.072,3,189,Desktop,1,0,0.0
CUST05243,0.055,6,713,Desktop,1,0,0.0
CUST05244,0.315,4,99,Mobile,1,1,159.77
CUST05245,0.215,2,820,Mobile,1,0,0.0
CUST05246,0.368,4,949,Desktop,1,0,0.0
CUST05247,0.265,4,800,Desktop,1,0,0.0
CUST05248,0.27,2,500,Mobile,1,1,85.76
CUST05249,0.066,3,33,Mobile,0,0,0.0
CUST05250,0.551,5,704,Tablet,1,0,0.0
CUST05251,0.231,1,571,Desktop,1,0,0.0
CUST05252,0.356,2,990,Desktop,0,0,0.0
CUST05253,0.049,3,685,Mobile,0,0,0.0
CUST05254,0.376,3,978,Desktop,1,0,0.0
CUST05255,0.31,2,685,Mobile,0,0,0.0
CUST05256,0.301,3,680,Mobile,1,1,26.93
CUST05257,0.266,1,504,Mobile,0,0,0.0
CUST05258,0.093,2,805,Mobile,1,0,0.0
CUST05259,0.605,4,240,Desktop,1,0,0.0
CUST05260,0.573,7,102,Desktop,1,0,0.0
CUST05261,0.108,2,789,Desktop,1,1,32.72
CUST05262,0.339,8,995,Desktop,1,0,0.0
CUST05263,0.086,4,940,Mobile,1,0,0.0
CUST05264,0.43,5,354,Desktop,1,1,79.85
CUST05265,0.276,0,952,Desktop,1,0,0.0
CUST05266,0.428,1,764,Desktop,1,1,19.88
CUST05267,0.186,5,348,Mobile,1,1,54.39
CUST05268,0.129,2,731,Desktop,0,0,0.0
CUST05269,0.356,3,145,Desktop,1,0,0.0
CUST05270,0.395,3,293,Mobile,1,1,117.99
CUST05271,0.164,4,380,Mobile,1,0,0.0
CUST05272,0.23,1,84,Mobile,0,0,0.0
CUST05273,0.221,2,30,Mobile,1,0,0.0
CUST05274,0.313,2,949,Desktop,0,0,0.0
CUST05275,0.083,2,130,Mobile,1,0,0.0
CUST05276,0.292,2,947,Desktop,0,0,0.0
CUST05277,0.037,3,181,Mobile,1,0,0.0
CUST05278,0.216,4,87,Mobile,0,0,0.0
CUST05279,0.149,3,160,Mobile,1,0,0.0
CUST05280,0.166,5,272,Mobile,1,0,0.0
CUST05281,0.275,3,446,Mobile,0,0,0.0
CUST05282,0.19,1,586,Mobile,0,0,0.0
CUST05283,0.301,0,717,Desktop,1,1,127.23
CUST05284,0.241,3,753,Mobile,1,1,78.57
CUST05285,0.365,4,475,Mobile,1,0,0.0
CUST05286,0.039,2,964,Tablet,0,0,0.0
CUST05287,0.645,8,110,Desktop,0,0,0.0
CUST05288,0.346,3,728,Desktop,1,1,114.15
CUST05289,0.303,3,156,Mobile,1,1,294.67
CUST05290,0.2,7,433,Mobile,0,0,0.0
CUST05291,0.422,3,429,Mobile,1,0,0.0
CUST05292,0.159,1,784,Mobile,1,0,0.0
CUST05293,0.174,2,905,Mobile,1,0,0.0
CUST05294,0.409,3,461,Desktop,0,0,0.0
CUST05295,0.409,3,211,Mobile,1,0,0.0
CUST05296,0.149,1,559,Mobile,1,1,226.3
CUST05297,0.169,1,253,Desktop,0,0,0.0
CUST05298,0.124,2,955,Desktop,0,0,0.0
CUST05299,0.256,2,750,Mobile,1,0,0.0
CUST05300,0.158,2,87,Mobile,0,0,0.0
CUST05301,0.375,2,307,Mobile,1,0,0.0
CUST05302,0.464,4,342,Mobile,0,0,0.0
CUST05303,0.288,3,456,Desktop,1,1,117.08
CUST05304,0.02,5,812,Mobile,1,0,0.0
CUST05305,0.083,2,327,Desktop,0,0,0.0
CUST05306,0.155,1,373,Mobile,0,0,0.0
CUST05307,0.203,3,339,Desktop,0,0,0.0
CUST05308,0.521,3,108,Mobile,1,1,54.85
CUST05309,0.184,2,642,Mobile,0,0,0.0
CUST05310,0.25,3,985,Desktop,0,0,0.0
CUST05311,0.647,4,102,Mobile,0,0,0.0
CUST05312,0.081,2,677,Mobile,0,0,0.0
CUST05313,0.112,4,814,Desktop,1,1,72.26
CUST05314,0.298,2,295,Mobile,0,1,49.46
CUST05315,0.129,3,916,Desktop,1,1,115.56
CUST05316,0.259,4,777,Desktop,0,0,0.0
CUST05317,0.217,4,275,Mobile,0,0,0.0
CUST05318,0.11,3,958,Desktop,1,0,0.0
CUST05319,0.097,0,327,Mobile,1,0,0.0
CUST05320,0.509,4,970,Mobile,1,0,0.0
CUST05321,0.186,4,167,Desktop,1,1,191.43
CUST05322,0.155,2,285,Mobile,0,0,0.0
CUST05323,0.077,2,30,Mobile,0,0,0.0
CUST05324,0.135,1,884,Desktop,0,0,0.0
CUST05325,0.223,6,657,Desktop,1,0,0.0
CUST05326,0.337,2,487,Desktop,1,0,0.0
CUST05327,0.347,5,900,Desktop,1,0,0.0
CUST05328,0.438,4,839,Desktop,1,1,83.74
CUST05329,0.197,2,226,Mobile,0,0,0.0
CUST05330,0.209,4,421,Mobile,0,0,0.0
CUST05331,0.265,1,75,Tablet,0,0,0.0
CUST05332,0.526,4,192,Mobile,0,1,158.47
CUST05333,0.155,3,307,Mobile,1,0,0.0
CUST05334,0.195,6,306,Mobile,0,0,0.0
CUST05335,0.284,2,124,Desktop,0,0,0.0
CUST05336,0.336,1,767,Mobile,1,0,0.0
CUST05337,0.432,3,502,Mobile,1,0,0.0
CUST05338,0.185,3,154,Mobile,0,0,0.0
CUST05339,0.216,2,408,Mobile,1,0,0.0
CUST05340,0.269,3,248,Mobile,1,1,290.73
CUST05341,0.062,5,263,Desktop,0,0,0.0
CUST05342,0.174,5,136,Tablet,1,0,0.0
CUST05343,0.142,4,587,Mobile,1,0,0.0
CUST05344,0.102,2,882,Mobile,1,0,0.0
CUST05345,0.109,1,841,Mobile,1,0,0.0
CUST05346,0.026,4,719,Desktop,0,0,0.0
CUST05347,0.288,2,670,Mobile,1,0,0.0
CUST05348,0.451,2,553,Mobile,1,0,0.0
CUST05349,0.589,2,126,Mobile,0,0,0.0
CUST05350,0.436,6,359,Mobile,0,0,0.0
CUST05351,0.234,4,667,Mobile,1,0,0.0
CUST05352,0.456,3,86,Mobile,1,0,0.0
CUST05353,0.262,4,70,Desktop,1,0,0.0
CUST05354,0.126,4,866,Mobile,0,1,115.83
CUST05355,0.415,2,665,Desktop,0,0,0.0
CUST05356,0.167,1,625,Desktop,1,0,0.0
CUST05357,0.479,0,810,Desktop,1,0,0.0
CUST05358,0.016,2,562,Tablet,0,0,0.0
CUST05359,0.108,2,697,Tablet,1,0,0.0
CUST05360,0.303,2,879,Desktop,1,0,0.0
CUST05361,0.307,2,192,Mobile,1,0,0.0
CUST05362,0.277,4,317,Mobile,1,0,0.0
CUST05363,0.627,3,713,Mobile,1,0,0.0
CUST05364,0.339,1,386,Mobile,1,1,51.08
CUST05365,0.246,4,714,Desktop,1,0,0.0
CUST05366,0.205,4,615,Mobile,1,0,0.0
CUST05367,0.244,2,387,Tablet,0,0,0.0
CUST05368,0.426,2,451,Desktop,1,1,97.72
CUST05369,0.297,2,719,Desktop,1,0,0.0
CUST05370,0.561,3,654,Tablet,1,0,0.0
CUST05371,0.382,7,276,Desktop,0,0,0.0
